text,date,user,location,keyword
"@CheeniAmmi Jazakallah khair. Things are really scary. We are completely lockdown'd.
Alhamdulillah, so far so good.",2021-05-14 15:37:38,shahidapatla,"Hyderabad, India",lockdown
"I feel sick at the thought of Bolton going into a possible local lockdown😩

I've only just gone back to work and got my routine back!",2021-05-14 15:37:38,mollyalice_,Bolton.,lockdown
"Four dead from Indian variant as Boris told to hit lockdown brakes

I swear to god, if we don’t open up next week I… https://t.co/VAmtamXTWz",2021-05-14 15:37:38,LTJM11,United Kingdom,lockdown
Aur Lockdown ka kya hoga 😭😭😂😭🤣😭 https://t.co/35XkiA9so5 https://t.co/gn8I25bJu6,2021-05-14 15:37:36,DrdzPooja,,lockdown
@RobSchneider I totally agree @RobSchneider this lockdown shit shouldn't have happened to begin with.,2021-05-14 15:37:35,ronald_gaston,"melvern, ks",lockdown
@BoriManuela Nooo.. HASTATO il lockdown. 😂,2021-05-14 15:37:35,LeveHome,,lockdown
@CovidTrackingIn @preethiashok83 I do not see that happening in Odisha. Half lockdown gone 0 improvement. It's reac… https://t.co/gXgAUPsqrN,2021-05-14 15:37:33,kpbadatya,Mumbai,lockdown
"Arunachal: Covid-19 spike in Tawang, people requesting for complete lockdown- MLA https://t.co/AfjMk14W9x",2021-05-14 15:37:33,Arunachal24in,भारत,lockdown
@Prince_Mnisi_ZA You're under lockdown bcz your mindset tell you that ...,2021-05-14 15:37:32,BongieMay,Carletonville,lockdown
"RT @DavidInglesTV: And just like that Singapore is returning to the lockdown-like conditions it last imposed a year ago. 

https://t.co/qjw…",2021-05-14 15:37:30,STAYJID2000,Worldwide,lockdown
We need your kind help dear @USAmbBangladesh in this regard. Please resume F1 visa interviews amid lockdown.… https://t.co/DyIxku4Obz,2021-05-14 15:37:29,Yeasmin92660749,,lockdown
"@LadyDogeBugBird to be fair, i haven't worn pants since NY went into lockdown and i get to work remotely. #dogetothemoon",2021-05-14 15:37:29,LMike07,"Brooklyn, NY",lockdown
"@dcjammuofficial @diprjk Hello Sir, Thank you so much for your and your teams efforts in this Corona time.
What are… https://t.co/0dO8kEI9hl",2021-05-14 15:37:28,GouravGupta102,,lockdown
RT @PCheppudira: @RahulGandhi The conduct of top Cong leaders including Rahul wld be remembered for duplicity &amp; pettiness. Cong under your…,2021-05-14 15:37:28,pmurthyDr,,lockdown
@Shiva_Veeramas @TRS_thopu @love4andhbhakts @RKrish_Naredla @SandeepDasamTRS @BSR_TRS @RkYadav13563653 @chary081… https://t.co/oLEkaClmAI,2021-05-14 15:37:27,rk2coolblue,"Karimnagar, Telangana.",lockdown
"Four dead from Indian variant as Boris told to hit lockdown brakes
 https://t.co/WzxWDRWgNw",2021-05-14 15:37:27,AndrewM19904227,"Biggleswade, England",lockdown
"@eve_kenneally @bitchdruid the mRNA-based vaccines can have booster shots tailored to such mutations, thankfully. T… https://t.co/gseghaSzMQ",2021-05-14 15:37:25,theCBGrass,Philadelphia (Lenapehoking),lockdown
"@Uppolice @dgpup @PrabhuNs_ @OfficeOfDMAgra @agrapolice 
It's 9:00 in the evening and this restaurant near wazirpur… https://t.co/BmF1yOUIFz",2021-05-14 15:37:22,ashir_omprakash,"Agra, India",lockdown
"@Gamingphotogr10 Lol you hunting me out as so triggered, no mate we been in a 6 month lockdown, just coming out of… https://t.co/WekqTV2Eza",2021-05-14 15:37:21,PwnProblems,Buckingham Palace,lockdown
RT @visaraj: Till now TN saw secular lockdown. Now onwards will see communal lockdown.,2021-05-14 15:37:21,ganesh_kala59,"Chennai, India",lockdown
"RT @JamieGlazov: Glazov Gang: The Lockdown’s Horrific Treatment of Babies.
https://t.co/mLNHfAY5ES
@jhaskinscabrera @TuckerCarlson @Ozraeli…",2021-05-14 15:37:20,JamieGlazov,"Los Angeles, CA",lockdown
"RT @Loriagne2: UK Covid live: Indian variant could put hospitals under serious pressure again, warns trusts body https://t.co/2NHTLI01w3",2021-05-14 15:37:19,Elke89634324,,lockdown
@kitchen666 my floor in hq has pictures of cats dressed in floral button-ups from a themed birthday party the week… https://t.co/8Q0ZDStuCa,2021-05-14 15:37:17,tweetsyall,"pender county, nc",lockdown
"Episode 04 of our Podcast is available now! @StEdSenior_Head talks about the culture of the school, the community s… https://t.co/lCqMAnfvYr",2021-05-14 15:37:17,StEdwards_Prep,"Cheltenham, Gloucestershire",lockdown
RT @PoliticsPollss: Plans to further lift coronavirus in restrictions in June could be delayed by the spread of a new more virulent variant…,2021-05-14 15:37:16,AngieLB71,,lockdown
RT @CarersWSussex: We have lots going on to support #DementiaActionWeek (May 17-23) including our keynote event when we will be hearing fro…,2021-05-14 15:37:15,PamGThomson,"Bognor Regis, England",lockdown
People on Twitter clearly don't know how vaccines work or are just sh*t stirring. While it is a cause to be cautiou… https://t.co/HwmgxoerB3,2021-05-14 15:37:14,BluFoxx,"Leicestershire, England",lockdown
"I’m stuck with the fav person this lockdown. 
Me ❤️",2021-05-14 15:37:14,sonit_10,Nepal,lockdown
Museums across the North East 'can't wait' to re-open on Monday as lockdown restrictions are eased… https://t.co/YFk0hZLguk,2021-05-14 15:37:14,BBCNEandCumbria,North East & Cumbria,lockdown
"Jat Bains, Rebecca Delaney and Tim Bromley-White discuss Government proposals and industry responses to the accumul… https://t.co/ToGTdp8JGQ",2021-05-14 15:37:13,MacfarlanesLLP,,lockdown
"FM: 'Very significant factor in Glasgow is evidence suggesting that the outbreak, which is heavily centred at the m… https://t.co/WDbm18SsxO",2021-05-14 15:37:11,heraldscotland,Scotland,lockdown
"@INCIndia _*_^Why Did
'They ' 
Removed the  LockDown Procedures Due to the 5 State Election Campaign'..... 
They ha… https://t.co/fmaS8VtRWR",2021-05-14 15:37:10,Sathyapriybaby,India,lockdown
"RT @covid19chennai: #TamilNadu Additional Lockdown Guidelines (May 15 - 24, 2021).⠀
⠀
Info source/credits - TN Government &amp; Muruganadham (@…",2021-05-14 15:37:09,skunniyur,chennai,lockdown
"RT @AtherapyPhysio: Our Moorgate Clinic: A visual tour!

https://t.co/Lj8aYa2Wwz

Find us on the ground floor of Virgin Active in Moorgate,…",2021-05-14 15:37:08,JMistry_91,"Rugby, England",lockdown
RT @Childrens_Trust: A new report from @DCPcampaign shows how families of disabled children still struggle to access vital support services…,2021-05-14 15:37:08,steve_grimbleby,,lockdown
Suspect we’ll be heading for another lockdown come August. Pretty sure I’ll be doing what I’ve done all night life;… https://t.co/kF7RRvJrBd,2021-05-14 15:37:08,Pertanga,United Kingdom,lockdown
Lockdown time pass.. https://t.co/SLDorivmOq,2021-05-14 15:37:07,jainjohn18,"Kottayam, Kerala, India",lockdown
"RT @AishwaryaMudgil: While honest businessmen and traders in Delhi have shut their shops because of lockdown, these goons can continue to t…",2021-05-14 15:37:06,VigNahar,"Besant Nagar, Chennai ",lockdown
@CPHO_Canada @JustinTrudeau #CoronaVirus #CoVid19 @fordnation @celliottability @epdevilla @pattyhajdu Anti-lockdown… https://t.co/UwgZ1nBm1L,2021-05-14 15:37:06,lensfocus,"Whitby, Ontario, Canada",lockdown
"@Divya_Bhaskar Complete lockdown is the only solution
@CMOGuj @vijayrupanibjp",2021-05-14 15:37:05,vikesh_kharva,"Vadodara, India",lockdown
"Booked my first post covid tickets today, #jaimie in December, lockdown 4/5 allowing",2021-05-14 15:37:04,davmcdngh,"Brighton, England",lockdown
@AsadamAijaz Sir lockdown is  good.... Sir restrictions should necessary for more then a month  For everyone.....from now....,2021-05-14 15:37:03,Sajid89944059,,lockdown
"RT @admcollingwood: @CapelLofft If they cared so much about this, they would have quarantined the thousands who were returning from India i…",2021-05-14 15:37:03,Supergran141,,lockdown
...and how about a local lockdown ? https://t.co/LKD4t89mNQ,2021-05-14 15:37:00,MadameOb,United Kingdom ,lockdown
"RT @DeepikaBhardwaj: Prahlad lost his 5month old daughter Pari to Covid. He lost his job in lockdown, his money to save his little one &amp; hi…",2021-05-14 15:36:59,JiteshKS,"Bothell, WA",lockdown
"RT @PIB_India: During the lockdown period, Pradhan Mantri Bhartiya Janaushadhi Kendras (PMBJKs) rendered their essential services by making…",2021-05-14 15:36:58,puruohit,talwandi bhai,lockdown
We need your kind help dear @USAmbBangladesh in this regard. Please resume F1 visa interviews amid lockdown.… https://t.co/W5YqV0ou8w,2021-05-14 15:36:56,Yeasmin92660749,,lockdown
RT @airnewsalerts: #Kerala extends lockdown till May 23 as Covid cases continue to surge.,2021-05-14 15:36:55,skiyer77,Kelper,lockdown
"RT @fesshole: I got made redundant during lockdown by a company with zero ethics, but because I put on a smile, they didn't delete my creds…",2021-05-14 15:36:53,MackechnieNiall,Scotland ,lockdown
"RT @diana_murphy613: Trudeau is talking about a 1 dose summer.  At this rate we are looking at one dose until the year 2025

Hope you have…",2021-05-14 15:36:51,parks4All1,,lockdown
"RT @ggiittiikkaa: Lockdown was eased today in a number of states, for Eid preparation. Whereas Kumbh Mela was blamed for being super-spread…",2021-05-14 15:36:49,DeepakS99167303,,lockdown
RT @MikhailaAleksis: A stay at home mandate since November. Strictest lockdown in the WORLD. I’m not going back. Moving to Austin later thi…,2021-05-14 15:36:48,UncleZachh,"New York, NY",lockdown
"#Chandigarh 

SDM East Ruchi Singh, HCS ordered for registering FIR against Jawa, Industrial Area Chandigarh for vi… https://t.co/zSnnW0dlTk",2021-05-14 15:36:48,nagarkoti,Uttarakhand→Chandigarh ,lockdown
RT @atensnut: The lockdown isn’t working so they take away your gasoline!!,2021-05-14 15:36:46,banjoscrambler,Prime Material Plane,lockdown
"SDM East...Ruchi Singh, HCS ordered for registering FIR against Jawa, Industrial Area Chandigarh for violating lock… https://t.co/5mBmwH5Tkm",2021-05-14 15:36:46,of_relations,,lockdown
If the #IndianVariant isn’t anymore deadly then why is lockdown being extended! 🤯,2021-05-14 15:36:43,LouiseArkwright,"Manchester, England",lockdown
"@BarkiSchool Yay! The seeds Daisy was given from school, after returning from the lockdown are starting to grow 🌱💙 https://t.co/o4WI42i95k",2021-05-14 15:36:41,Donna99645027,,lockdown
@yoonvberry Ecco ora sono sia in Livia lockdown che in Jimin e Jungkook lockdown,2021-05-14 15:36:40,jvngparks,gguk ღ,lockdown
"@priyankagandhi @INCIndia &amp;^_*_^Why Did
'They ' 
Removed the  LockDown Procedures Due to the 5 State Election Campa… https://t.co/liBpNUrTJC",2021-05-14 15:36:40,Sathyapriybaby,India,lockdown
"RT @BrummieBoy5: 600,000 people flew into this country last month and April last year at the beginning of a pandemic over 6 million it's sh…",2021-05-14 15:36:39,helenmcollins1,weymouth dorset,lockdown
"#MentalHealthAwarenessWeek &amp; #FearlessFriday:

#KnowYourWorth - I'm disabled but #strongereveryday during #lockdown… https://t.co/xVa0d7rxyx",2021-05-14 15:36:39,siobhanx3,"Wales, U.K.",lockdown
"Kerala extends COVID-19 curbs till 23 May, imposes 'triple lockdown' in four worst-hit districts https://t.co/l6nnMkcuyQ",2021-05-14 15:36:37,netamakerIndia,USA,lockdown
Liberals Turning Against the Lockdown Left – AIER https://t.co/JIWjlsB0Yy,2021-05-14 15:36:36,thejimjams,Los Angeles,lockdown
RT @habfanjay: @fordnation Thanks a lot Doug. Go back into hiding for two more weeks until you announce another extension to the lockdown.…,2021-05-14 15:36:35,HarryGhadban,Eastern Ontario Canada,lockdown
Now playing LOCKDOWN  by QUNIQE!LOCKDOWN,2021-05-14 15:36:33,full100radio,Bronx New York,lockdown
2nd lockdown birthday for meeeee! We celebrate by playing #dnd later tonight as I DM for @Pacosis2 @Brittni0622… https://t.co/pMYZxkod2d,2021-05-14 15:36:33,StorytellerJosh,"Edmonton, Alberta, Canada",lockdown
How does COVID know to develop a scary new mutation everytime the British government wants to loosen lockdown?,2021-05-14 15:36:32,wheatfrom,Wessex,lockdown
"@rushabhneel @MumbaiPolice Even mine too.. was Pending to ""approve dl"" from last 2 months. @MumbaiPolice is there a… https://t.co/zjjJHT5dU7",2021-05-14 15:36:32,vkyath,Mumbai,lockdown
@iamjoker2k20 😬😬 Lockdown ke bad,2021-05-14 15:36:31,tanisharajMH20,Ayodhya 😍,lockdown
"we are in a deep stress bcs of lockdown , corona and our class 12 board exam...... and this stress may lead to some… https://t.co/PiioCdNC4E",2021-05-14 15:36:31,aniketo04595482,,lockdown
"@skepticalzebra I don't think I can cope if we go back into lockdown. Really cannot cope. So when I start to see ""w… https://t.co/o9YRkx6gMj",2021-05-14 15:36:31,alison_turner,,lockdown
"#JustIn #Chennai city will be under drone surveillance from tomorrow to track the lockdown violators.
#chennai citi… https://t.co/JPTeX9E6Io",2021-05-14 15:36:31,ThinksGbs,in the dreams,lockdown
We humbly request to #resumeVisa  interviews in this #lockdown &amp; open slots frequently for #F1StudentsBD… https://t.co/TrgFZoFroj,2021-05-14 15:36:30,ShahariarRabby,Bangladesh,lockdown
"@INCIndia ^&amp;_*_^Why Did
'They ' 
Removed the  LockDown Procedures Due to the 5 State Election Campaign'..... 
They… https://t.co/tFXJJLt9w6",2021-05-14 15:36:27,Sathyapriybaby,India,lockdown
Boris Johnson to make Covid announcement amid fears of lockdown U-turn https://t.co/zjGq8OaQgC,2021-05-14 15:36:23,captsmith10,grimsby,lockdown
"RT @TastyKeish: The ""post"" pandemic ""go back to the office"" propaganda is STRONG. 

They aren't even hiding it. 😬",2021-05-14 15:47:00,Keep_the_Flame_,Indianapolis suburbs,pandemic
RT @SaketGokhale: Pretty shameful of @timesofindia to scrap this column by Jug Suraiya from its print edition because it's critical of the…,2021-05-14 15:47:00,I_N_D_I_A_1947,STOP ISLAMOPHOBIA😡,pandemic
Nature has played a critical role in our mental health during the pandemic - see the stats from @mentalhealth  belo… https://t.co/g4TIApz9a3,2021-05-14 15:47:00,ways2wellnessUK,"Newcastle Upon Tyne, England",pandemic
"RT @CityLab: ""Given their strategic locations at the very center of major metro areas, Central Business Districts are perfectly positioned…",2021-05-14 15:46:59,iankirkland,"Toronto, Ontario",pandemic
"RT @kcvenugopalmp: Why is the Delhi Police questioning @IYC President for helping those in need? 

Is this the reward Youth Congress deserv…",2021-05-14 15:46:59,Vikasvikki92,,pandemic
A book title for Johnson's pandemic management : No Country For Old Men.,2021-05-14 15:46:58,LcdViews,United Kingdom,pandemic
"He @srinivasiyc alone is doing more work than @narendramodi and his whole cabinet in this pandemic 

#IStandWithIYC… https://t.co/Cf63uEm0ME",2021-05-14 15:46:58,rkochran,,pandemic
RT @SenSanders: Let's be clear. The problem in America is not that unemployed workers are receiving an extra $300 a week in emergency benef…,2021-05-14 15:46:58,Itschristele,Aries ,pandemic
RT @makeitloud: I will never forgive anyone responsible for making *wearing a mask in a pandemic* political,2021-05-14 15:46:58,Danlaw83,DMV via South Jersey/Philly,pandemic
"RT @TheBabylonBee: With Pandemic Ending, People Who Yell At Others To Wear Masks In Danger Of Never Feeling Important Again https://t.co/qr…",2021-05-14 15:46:58,briansoloman,"Traverse City, MI",pandemic
RT @Abhina_Prakash: Saying it again farmers’ protests are the main cause behind the second wave of the pandemic.,2021-05-14 15:46:58,Hitender_Hani,"Shimla Urban, India",pandemic
"RT @SamSacks: I’m tired of arguing about masks online. Do what you want, try to be considerate. But very funny to see people thinking the C…",2021-05-14 15:46:58,MERIDIASDAWN,occupied Tongva land,pandemic
"“Following a year of upheaval throughout the world, as companies everywhere responded to the twin crises of the COV… https://t.co/3k333yTJL1",2021-05-14 15:46:58,ca_muldoon,"Philadelphia, PA",pandemic
"RT @TPCarney: We don’t set 5 mph speed limits, ban bleach &amp; bourbon, or institute ladder control. At some point, a killer becomes one of ma…",2021-05-14 15:46:58,MrXphilly,Philly,pandemic
"RT @ellle_em: The idea that people being cautious regarding the CDC guidelines are somehow ""desperate"" for the pandemic to continue is a re…",2021-05-14 15:46:57,deprarious64,,pandemic
@YOUNGMUFASA90 Wasn't it a pandemic 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️,2021-05-14 15:46:57,696969damnright,"Pennsylvania, USA",pandemic
"RT @SCCMPresident: Celebrate National Critical Care Awareness and Recognition Month #NCCARM 

Recognize all of our #ICU #HealthcareHeroes w…",2021-05-14 15:46:56,SCCMTXChapter,"Texas, USA",pandemic
"RT @BylineTimes: ‘Government Could Have Saved More Than 100,000 Lives During Pandemic’, Says Former Chief Scientist – Byline Times https://…",2021-05-14 15:46:56,HenderClaire,"Ipswich, England",pandemic
I wrote a sequel to another film that I wrote during the pandemic. People seemed to enjoy it so I’m posting a readi… https://t.co/OhHWRuC963,2021-05-14 15:46:56,leahevans88,All I Need is a Location ,pandemic
"RT @washingtonpost: In an appearance on Fox News, Florida Gov. Ron DeSantis said he plans to pardon all residents who faced charges for vio…",2021-05-14 15:46:56,mymackie,Los Angeles,pandemic
"@TheSistahChick @TheView Last year, I would tune in daily to Governor Cuomo's pandemic updates because are so calle… https://t.co/ROkmZzZYIv",2021-05-14 15:46:56,Jennie56532658,Northern Ky,pandemic
"RT @PattyMurray: Our economy has left millions of people unprepared for an emergency, let alone a secure retirement.

In 2018, 40% of Ameri…",2021-05-14 15:46:56,RogueRiverSun,,pandemic
"@MisutkaPatricia Consulting careers, nay, empires, will be built on the rubble of government pandemic communication… https://t.co/TW4QhrZhs7",2021-05-14 15:46:55,massimo_berga,,pandemic
RT @williamcson: The USA is so self-centered. Plenty of people throughout the world were already wearing masks in crowded public places *pr…,2021-05-14 15:46:55,GetMeADragon,"Seattle, WA/Ankh-Morpork",pandemic
RT @headfallsoff: announcing that fully vaccinated people don't need to wear masks even indoors is so myopic and selfish. first of all the…,2021-05-14 15:46:55,SQUlSHYFROG,【=◈︿◈=】,pandemic
RT @YvetteCooperMP: 1/ Government is now warning us about local lockdowns or delays lifting restrictions because of the India variant. But…,2021-05-14 15:46:55,bingaddick,United Kingdom,pandemic
RT @DCPSEastDelhi: #Empathy still in hearts #Staff of PP Jangpura performed last funeral rites of an old aged tenant Mahender Singh R/o Jan…,2021-05-14 15:46:55,ajay_sach15,"Dwarka, Delhi",pandemic
"Stephen Blackman, group principal economist at NatWest, has identified the megatrends that are changing our life, w… https://t.co/qbcaHOBWaP",2021-05-14 15:46:55,Bobwiddrington,"London, England",pandemic
"parents' logic:
Pandemic is going on
Visiting a relatives house: oh fine
Visiting a friends' house: oh hell no",2021-05-14 15:46:54,agustsuga_09,,pandemic
"RT @Asli_Jacqueline: Stay strong, stay safe, stay healthy, help others when you can, spread love and kindness always! We are all battling t…",2021-05-14 15:46:53,TuhinBarman12,"गुजरात, भारत",pandemic
RT @redsteeze: This has been the worst week of Biden's presidency which should help you understand why masks were needed two weeks ago but…,2021-05-14 15:46:53,JimPolk,"Rochester, NY, USA",pandemic
RT @JoeBlystone22: Throw your mask away. This pandemic is over. It’s time to go back to normal!,2021-05-14 15:46:53,APiazza16,,pandemic
Want to help communities impacted by the pandemic? Join us and @UnileverUSA – makers of our favorite brands like… https://t.co/MKaM10DLao,2021-05-14 15:46:53,mix969,"Phoenix, AZ",pandemic
The pandemic has accelerated financial digitization in everyday life https://t.co/Uo7CwNDDOK,2021-05-14 15:46:53,HectorCobo,México,pandemic
"Due to this pandemic, you extended our tenure.
We will continue to work.
But please, since our residency is over, p… https://t.co/W1nw97FBXR",2021-05-14 15:46:52,ortho_docx,,pandemic
Why standard treatment procedures not in place ? This pandemic has infected a significant population and medical or… https://t.co/2DqoQXF3CV,2021-05-14 15:46:52,AVDAHIHANDEKAR, India,pandemic
"RT @BrazilBrian: “When did you become a PT supporter? With Lula or Dilma?”

“With Bolsonaro...”

(Can confirm: This happening with some Bra…",2021-05-14 15:46:52,Donmit,"Curitiba, Brasil",pandemic
Our employment unit is helping people whose jobs have been disrupted by the pandemic:  thanks to Dorchester Town Co… https://t.co/qfx8ukZKRD,2021-05-14 15:46:52,WestDorsetCAB,Dorset,pandemic
"RT @FlippingMoody: If certain numbers were needed to officially declare a pandemic-

There should be certain numbers needed to officially d…",2021-05-14 15:46:52,ariannajhynae,,pandemic
RT @PattyMurray: Democrats fought to expand the #ChildTaxCredit in the American Rescue Plan because families need money in their pockets no…,2021-05-14 15:46:52,RogueRiverSun,,pandemic
"Dear @AmitShah @narendramodi 

We have been fighting against covid since last year.
We've lost our family members i… https://t.co/XwWiQUoQ1Q",2021-05-14 15:46:52,ortho_docx,,pandemic
"RT @thedavidcrosby: NEW: @Spotify is killing the music industry.

Spotify’s value tripled during the pandemic, but you have to stream a son…",2021-05-14 15:46:52,JaiminRajani,India,pandemic
RT @JJZagata: @marcorubio “Republicans had no problem giving a $1.4 billion tax break to the Koch family worth $128 billion. But they just…,2021-05-14 15:46:51,mrsphillybilly,,pandemic
"RT @MLAStefanson: Starting today, all youth aged 12+ are eligible to book their first-dose appointment with the goal of protecting even mor…",2021-05-14 15:46:51,drshannonprud,Canada,pandemic
"Yep, @chrisrock is the best. 

Chris Rock on His Dating Life, Not Hosting the Oscars &amp; No One Recognizing Him Durin… https://t.co/OnObbkbYYZ",2021-05-14 15:46:51,seangraf,,pandemic
Just saw a “scientist” saying that the keep wearing your masks message is anti science because they’ve worked so ha… https://t.co/mEqGFDIunR,2021-05-14 15:46:51,dontclareenough,NOVA ,pandemic
"RT @MaxCRoser: The Economist built a model to assess the death toll of the pandemic, corrected for underreporting.
https://t.co/fJRSRcxtZy…",2021-05-14 15:46:51,StThomasFaquin,"Merde, tj IDF là dehors !",pandemic
The difference between reported and actual deaths due to Covid in Gujarat is 15X. This is the scale of dat fudging… https://t.co/auMkG5sdo9,2021-05-14 15:46:51,MBhushaan,"Boston, MA",pandemic
RT @shivambtcup: Lord Parshuram ji will end the coronar pandemic and make the world well.  Heartfelt greetings to all countrymen on Lord Pa…,2021-05-14 15:46:51,71Gmai,"New Delhi, India",pandemic
We truly appreciate @MiLOKMAT group for such a Supportive &amp; Caring Initiative taken for their Employees at the Pand… https://t.co/oPPpeXv9V4,2021-05-14 15:46:50,BansodeSpeaks,"Udgir, India",pandemic
RT @mushfiq_econ: Thanks @KelseyTuoc for putting together this useful list based on careful analysis: https://t.co/h6BVhbbqi5,2021-05-14 15:46:50,imperialauditor,,pandemic
"RT @SenatorWarnock: If Georgia expanded Medicaid today, we could insure nearly 500,000 Georgians &amp; help save our rural hospitals—this is cr…",2021-05-14 15:46:50,AnnSjstrm,Sweden,pandemic
@ProfNGreenberg @VWilliamson_psy @journal_occmed @kcmhr @EPR_HPRU Congratulations. I’ve also been circulating your… https://t.co/ix3uJyw888,2021-05-14 15:46:49,ethicsconsult,London,pandemic
"RT @CentralMARD_MH: We are still not prepared after 2 waves of pandemic 
you will see the same situation if there is 3rd wave.
India has th…",2021-05-14 15:46:49,drsopppya,"Solapur, India",pandemic
"RT @kenklippenstein: Sorry we can't give you free healthcare during a pandemic, we had to give a nuclear superpower $3.8 billion/yr in mili…",2021-05-14 15:46:49,TheAbood,Right here,pandemic
"RT @Ind_AbRAM: ""Plasma Donation, donation cost aur covid patient ke saath rishte ko dekh kar kiya jaata hai.
No, Plasma Donation cost aur r…",2021-05-14 15:46:49,pr0tagonist_,,pandemic
"RT @vijayanpinarayi: Eid-ul-Fitr shares the message of humanity, unity and compassion. Let it help us to overcome the challenges posed by t…",2021-05-14 15:46:49,AyaanTej_777,"Gachibowli, Hyderabad, India.",pandemic
"RT @himantabiswa: India has done remarkably well, given magnitude of the pandemic. When world's renowned expert Dr Devi Shetty says that de…",2021-05-14 15:46:49,PratimaBhoumik,Delhi/Tripura ,pandemic
"RT @sidhant: “In the initial stage of pandemic, India had exported vaccines internationally &amp; bilaterally, thus standing with the world to…",2021-05-14 15:46:49,Braahmii147,Kingdom of Saudi Arabia,pandemic
"RT @redsteeze: Biden's not following science. He's just following Florida. My latest @TheSpectator 
https://t.co/LSAgF9Kp3I",2021-05-14 15:46:48,JimPolk,"Rochester, NY, USA",pandemic
"RT @Deepakkhatri812: In this COVID-19 pandemic, 

BJP &amp; RSS will not help, neither will they let others help ?

#IStandWithIYC #srinivasbv…",2021-05-14 15:46:48,JeetSingh_94,"Morena, India",pandemic
RT @sammymarie: you what's cool? how masks helped slow the spread of a viral global pandemic. you know what else is cool? how masks and a v…,2021-05-14 15:46:48,troysnick,fan account | she/her | 24🇧🇷,pandemic
RT @DennisWardNews: Former Manitoba Keewatinowi Okimakanak Grand Chief @TheSheilaNorth announces she is running for Grand Chief of the Asse…,2021-05-14 15:46:48,TheSheilaNorth,"Winnipeg, Manitoba, Canada",pandemic
"RT @JessiStarkey: Columbus police says they responded to 22,000 calls last year that involved a mental health crisis. First responders say…",2021-05-14 15:46:48,CaptainQuint,"South of Heaven, West of Hell ",pandemic
RT @elianileh: I truly hope improved air quality in building/schools is one of the lasting legacies of this pandemic. Problem is air qualit…,2021-05-14 15:46:48,wanderson91,,pandemic
"@charlescwcooke No sir, it was an honest question. I haven’t been following your views on the pandemic, and that’s… https://t.co/l85yJg6tOL",2021-05-14 15:46:48,Ignorem62281500,,pandemic
"@comradebubbly Re: variants

A lot of it seems like pandemic porn. The vaccines seems to work against all variants.… https://t.co/UGlr6vozCc",2021-05-14 15:46:48,BoredOfDirectrs,Vermont,pandemic
RT @pddjkofficial: #JKPDD salutes all field workers and staff for their services they perform round the clock to keep power flowing and ens…,2021-05-14 15:46:47,ShurjeelG,,pandemic
Patient care deferral during the pandemic has negatively affected patient health and increased costs for payers and… https://t.co/r1EOu0aCUS,2021-05-14 15:46:47,HMSHealthcare,"Irving, TX",pandemic
"RT @Buntyshelke_inc: He is a proud warrior of @RahulGandhi 
He is a saviour of this pandemic time.

Nation Stands with you #SrinivasBV❤️

#…",2021-05-14 15:46:46,JeetSingh_94,"Morena, India",pandemic
RT @SrishtyHere: Salman Khan the phenomenon of creating &amp; breaking records has raked up the first day collection of 100 Cr Milestone in Bol…,2021-05-14 15:46:46,BeingSanjays_,🇮🇳,pandemic
RT @DanPriceSeattle: One thing the pandemic has made painfully clear about service workers is that the work is essential but the workers ar…,2021-05-14 15:46:46,K9316K,A drugstore near you,pandemic
"RT @shahrulnizammm: YB @AmirudinShari , serious question. Why theres a need of tourism development during this pandemic? Border still close…",2021-05-14 15:46:46,RidhwannRoslan,Malaysia,pandemic
@Amaralee23 In 2009 swine flu pandemic there were 1.4 BILLION cases worldwide &amp; ZERO grubby state of emergency powe… https://t.co/WPH72JI1Hl,2021-05-14 15:46:46,SensCommunPeu,,pandemic
RT @sleepisocialist: Dont let anyone convince you theres something wrong with being considerate of the lives around you. Ill keep wearing a…,2021-05-14 15:46:45,missdanishay,choir room,pandemic
RT @ATOMICxCyborg: Have a look at their fee structure during this pandemic. An inhumane organisation run by super powerful people who are g…,2021-05-14 15:46:45,Ryujin2306,,pandemic
RT @jtnladakh: Total of Rs.33726000 has been deposited in the bank a/c of 16535 farmers of Ladakh as an installment of Rs.2000 for the peri…,2021-05-14 15:46:45,petamah,New Delhi,pandemic
"@apoorva_nyc Maybe this has been answered somewhere, but my #1 question is high-level:

What is the overall COVID-1… https://t.co/mmZ4PHveaK",2021-05-14 15:46:45,tedtrahedron,,pandemic
This is an outdoor series that we hope to continue throughout the summer as a safe way to get back some of that int… https://t.co/vKTeMA9G5z,2021-05-14 15:46:45,InVisionHS,"Pittsburgh, PA",pandemic
"RT @TrishForTrump: Looks to me like Fauchi needs a new job! COVID-19 has come to an end!
Maybe little F can go back to the Lab &amp; Cook up a…",2021-05-14 15:46:45,proudflnative,"Miami, FL",pandemic
"RT @DKShivakumar: Targeting IYC and @srinivasiyc for helping people during this pandemic is absolutely unacceptable.

Harassment &amp; intimida…",2021-05-14 15:46:45,manglorjasmine,"Puttur,Karnataka",pandemic
@ShawnHu73949173 @Progress4TheWin @ewarren ps.  We're not begging for anything.  The lending system is done.  Finis… https://t.co/y1FDjyJUFu,2021-05-14 15:46:44,StudentLoanJus1,,pandemic
