text,date,user,location,keyword
Bro. Beil weathering another lockdown in Thailand https://t.co/BKGBhTtzbZ,2021-05-11 14:48:31,ContendersFBC,"Faith Baptist Ch, Gulfport, MS",lockdown
"Lockdown + racism = more anxiety, depression + suicides https://t.co/7DWtS1vaKh",2021-05-11 14:48:30,fitnesswla,"Florida, USA",lockdown
New study from Bayreuth: Significant increase in cycling in major cities after the 2020 beginning of coronavirus lo… https://t.co/M0y82IgOgn,2021-05-11 14:48:30,MOBIX_AI,Web3,lockdown
"@Torcuil She isn't 'emotional' at all. 
Her veins were bulging out her neck with anger because she knows this is on… https://t.co/KZxw6tZcEC",2021-05-11 14:48:30,Tyndale7,,lockdown
RT @610CKTB: NEWS | Niagara's top doctor would like to see lockdown extended for another month. Details: https://t.co/lo1JMm1hVZ https://t.…,2021-05-11 14:48:28,PeeverShawn,Canada,lockdown
"RT @Raja_Africa: Last Year BJP rushed too early on April 19, 2020 to grab credit by announcing:

Goa 1’st Corona Free State in India

Now a…",2021-05-11 14:48:28,BabajiRinge2,आमची मुंबई,lockdown
"Live In Burnage? Have your say, nominate your Local Hero and enter our prize draw to win a £50 Tesco voucher by com… https://t.co/NtZwPEHlRj",2021-05-11 14:48:25,BurnageLibrary,Manchester,lockdown
Extended lockdown is good. It will be very good if government employees will contribute 20% of their salary towards… https://t.co/2LULhfogKC,2021-05-11 14:48:25,tariqtramboo,Srinagar kashmir ,lockdown
"RT @hamzashafqaat: Inspecting lockdown in Islamabad
https://t.co/ruzLb1UvvZ",2021-05-11 14:48:24,QuratulAin927,"Islamabad, Pakistan",lockdown
@WMO @MetOffice_Sci Politics today makes me feel like the cover of this book which was banned on the Internet by ou… https://t.co/QaxjydUb1b,2021-05-11 14:48:24,DRPAULTEICH,ABINGTON PA,lockdown
@skyhighthinker @Headteacherchat Do you mean because of absences during Lockdown?,2021-05-11 14:48:23,Acorn1972,,lockdown
RT @OnlyFrPSPK: 8k -10k cases vastunna time lo kuda pindrop silence lockdown gurinchi or few ministers lockdown eh lite annatu matladaru..r…,2021-05-11 14:48:23,24thview,,lockdown
@Cotswolds_D Ouch!!!!😬 Hope you are ok. You have my full sympathy. I fell down the stairs during the first lockdown… https://t.co/VlU7XEcpcR,2021-05-11 14:48:22,ChezB18,,lockdown
"I just want to say, ever since the lockdown happened here in the Philippines, we haven't heard any solid plans from… https://t.co/8miVCdVeqj",2021-05-11 14:48:20,skzchannie__,stayville,lockdown
@himantabiswa Sir impose lockdown please atleast of 7 days,2021-05-11 14:48:19,RishavJ46477495,Guwahati ,lockdown
Escaping gfs after lockdown https://t.co/nT6FMpOOTh,2021-05-11 14:48:17,budkowskiej,UK,lockdown
"Lockdown weight gain? No no, this is my isolation insulation 😌",2021-05-11 14:48:17,cremilyayton,"London, England",lockdown
RT @NewsCentralTV: #Nigeria: President Buhari okays new security measures for the South-East and South-South geo-political zones of the cou…,2021-05-11 14:48:17,Emekamych,,lockdown
@narendramodi @MoHFW_INDIA India needs a proper lockdown even more strict lockdown than last year to fights against… https://t.co/rpb3kOieP5,2021-05-11 14:48:17,jayv_112,All around the World!!,lockdown
RT @VenkySaketh143: #Lockdown in #Telangana for 10 days from tomorrow (May 12th) for the next 10 days. All essentials can be brought from…,2021-05-11 14:48:16,Devaramramanar1,hyderabad ,lockdown
"To all the Governments out there ,before announcing a Lockdown first close all the Liquor shops out there &amp; then an… https://t.co/qclJ5efEBd",2021-05-11 14:48:15,just_fayeez,"Gurgaon, India",lockdown
"RT @dbscotland: Mental Health Awareness Week: 10-16 May
Our friends @BDA_Deaf Scotland have created a BSL video with 10 tips to help you lo…",2021-05-11 14:48:14,VisionPK2,Perth UK,lockdown
@balaexpressTNIE @XpressHyderabad Kindly update on lockdown GO sir,2021-05-11 14:48:14,2021_sree,,lockdown
RT @wasimullah6: @LabourMinistry @santoshgangwar @PIB_India @mygovindia @PTI_News @PMOIndia @DDNational @DDNewslive @MIB_India @airnewsaler…,2021-05-11 14:48:14,SunilKu22344652,इंडियन ,lockdown
@SDinPraxis @MetOffice_Sci @richardabetts Politics today makes me feel like the cover of this book which was banned… https://t.co/I03iCk9kX8,2021-05-11 14:48:13,DRPAULTEICH,ABINGTON PA,lockdown
Mhango hasn't been the same since lockdown.,2021-05-11 14:48:12,kgotsomaphike,South Africa,lockdown
@CanPakTimes @CovidCanada @CovidindiaO @BCVacation @JustinTrudeau @theJagmeetSingh Wrong Rob Ford. I'm a politics p… https://t.co/mV0AJH5FqS,2021-05-11 14:48:10,robfordmancs,Manchester,lockdown
At least my #lockdown jail is quiet and has a nice view and birds. #homeless https://t.co/SaSBylD1ht,2021-05-11 14:48:09,haHeyoka,"San Francisco, CA, USA",lockdown
Sincere thanks to honorable Chief Minister of #Telangana Sri #KCR garu for imposing #lockdown by understanding the… https://t.co/D2eHvzkeYe,2021-05-11 14:48:09,samratism,Hyderabad,lockdown
@LadyHaywire @ShaneMcAuliffe1 The lockdown has been hard on us all Shane,2021-05-11 14:48:08,padraig_breen,"Wexford, Ireland",lockdown
"RT @ad_farouq: RAMADAN DISCOUNT!

Clone iWatch 6

-Full screen
-Picture🖼 display
-Lock 
-Notification
-iOS &amp; android
-Water resistant💦

🏷15…",2021-05-11 14:48:06,PharouqSheikh,,lockdown
RT @bopinion: The winners are the more conscientious people around us. The most self-disciplined were also the least anxious and depressed…,2021-05-11 14:48:06,ashlarblocks,"Melbourne,formerly Los Angeles",lockdown
"I’m suffering from “lockdown trousers syndrome”

All my trousers and casual bottoms bar one have holes worn in the… https://t.co/ksrf8RMPQ6",2021-05-11 14:48:05,svendiggler,Leeds,lockdown
"RT @otvnews: #COVID19 Lockdown In Bhubaneswar: Police crackdown on violators 

#Odisha #COVID19Lockdown https://t.co/XU13FVCf2t",2021-05-11 14:48:05,Susanta_1987,"Mayurbhanj, Odisha",lockdown
@meteogreen Politics today makes me feel like the cover of this book which was banned on the Internet by our corpor… https://t.co/HAeDGKW5sT,2021-05-11 14:48:04,DRPAULTEICH,ABINGTON PA,lockdown
"Our Deluxe Getaway is the perfect way to celebrate an end to lockdown. Guests will enjoy; 1 Night Bed &amp; Breakfast,… https://t.co/9J7n7M5eJe",2021-05-11 14:48:04,Iveaghgardenhot,"Dublin City, Ireland",lockdown
@womensart1 😂 This is what I should have been doing during covid lockdown. Very imaginative.,2021-05-11 14:48:04,UrshCee,"Brisbane, Queensland",lockdown
"RT @timesofindia: India reports 3.29 lakh new cases, 3,876 deaths in last 24 hours 

#COVID19 Live updates: https://t.co/Uo6XZPc7cZ https:/…",2021-05-11 14:48:03,PeopleCentricHR,Ahmedabad,lockdown
RT @DennisJesudasan: #TamilNadu government announces a few relaxations from the #COVID19 complete lockdown. Details here. https://t.co/g43l…,2021-05-11 14:48:02,anith2722,"Chennai, India",lockdown
"RT @happyclubwala: Friend : What are you doing now a days??

Me : Travelling

Friend : Lockdown pe kidhar travel kar rahe ho?

Me : Travell…",2021-05-11 14:48:02,AarzooGoel2,India,lockdown
"You your Vehicle Tracking Solution we get you Covered,Secure your Vehicle
RT To your followers
Our location is at P… https://t.co/sPk1iQmgyD",2021-05-11 14:48:01,GiftEllah,"Port Harcourt, Nigeria",lockdown
@pantagrapher The one-week schoolmarm charade to encourage chicagoans to lockdown in March 2020.,2021-05-11 14:48:00,BrettZett,"Chicago, IL",lockdown
RT @JWong_PedsID: Another call to make our children a priority again. They have repeatedly bore the brunt of @fordnation lockdown policies.…,2021-05-11 14:48:00,JCole_Barrie,,lockdown
"Lockdown Defender ✅

Finishing In The Paint ✅

Ability To Shoot From Long Range ✅

Think that Joshua Ola-Joseph (… https://t.co/OTIhG2MowW",2021-05-11 14:48:00,jocklab,United States,lockdown
@spayne128 Hope you get an appt soon! Lincoln’s been pretty great during Lockdown and so nice to be able to get out… https://t.co/GSsh1QevzG,2021-05-11 14:47:59,ewenglass,Belfast / Lincoln,lockdown
"RT @shivkamaldubey: All shops are open in dadar west, s k bole road, hanuman mandir, lockdown finished, corona gone, @DighavkarKiran @mybmc…",2021-05-11 14:47:56,shivkamaldubey,"New Delhi, India",lockdown
"RT @amitbhawani: Breaking - #Lockdown in #Telangana Announced

From tomorrow till 10 days. 
All essentials can be brought from 6 am to 10 a…",2021-05-11 14:47:56,sun_itsSD,"Indore, India",lockdown
"RT @tailoramos: I still can’t believe my hears  ,please before lockdown starts fully kindly dm to buy some wears ..

.
.we deliver worldwid…",2021-05-11 14:47:56,presh_os,"lagos, Nigeria",lockdown
"@makknificentt We're ALL experiencing this, it's 'cos summer's round the corner, and lockdown(s) is/are ending, and… https://t.co/vUhi5ySii1",2021-05-11 14:47:56,ShamboTTV,United Kingdom,lockdown
@Infosys_GSTN @SKHalakhandi It seems that @Infosys_GSTN is coming out of March ending and lockdown,2021-05-11 14:47:55,_SaurinShah,"જન્મ અમદાવાદ, કર્મ સુરત",lockdown
"Wait, so the lockdown is happening?",2021-05-11 14:47:54,SB_Mide,"Krakow, Poland",lockdown
"RT @midnightivy13: what did you do in lockdown?

perrie &amp;                        jade:
leigh anne: https://t.co/O03QCfV9JM",2021-05-11 14:47:54,temistansstuff,,lockdown
RT @SPPuri1: Senior Citizen Helpline Number is functioning in Puri. Requesting all to avail the facility. Personally interacted with few se…,2021-05-11 14:47:53,YVPraveenKumar1,Jeypore,lockdown
"German Vaccination Late Update pt2

Set to Crack 5m Shots/Week!

Monday: Total shots 556k, strongly above potential… https://t.co/WYZvRvueAA",2021-05-11 14:47:53,BarkowConsult,"Düsseldorf, Deutschland",lockdown
"RT @9jadelectables: Watermelon juicing with swag 🥰🥰

How una see am? 🥰🥰

📽 diaryofakitchenlover on IG 

Lockdown  Pastor Paul Adefarasin  N…",2021-05-11 14:47:52,PhatTweep,In God's Refuge,lockdown
RT @samurai_one: Pharma sector including medical shops &amp; all essential services including media too are exempted from lockdown. Govt office…,2021-05-11 14:47:51,SrikaraPrasad,,lockdown
"@SrinagarPolice @JmuKmrPolice @KashmirPolice @nitishwarKumar @Sandeep_IPS_JKP Sir, Kindly look into the issue of Fl… https://t.co/y0E7h2MoXA",2021-05-11 14:47:51,Taha87088547,,lockdown
@himantabiswa Lockdown is not the solution we as the people of Assam have to maintain strict discipline and follow… https://t.co/e9xOy74VBb,2021-05-11 14:47:51,Anurag50755338,,lockdown
"@whaileen52 @BTS_twt yes loveee, in the midst of all the pollution the sky hadn’t been clear but these days bc of t… https://t.co/fEOHtRbbY7",2021-05-11 14:47:51,trigimbapkoo,magic shop,lockdown
Metro rail and RTC buses will be plied from 6 am to 10 am. Traffic will be allowed 24X7 on national highways as usu… https://t.co/HfD0l7SgDW,2021-05-11 14:47:50,TheAdityaPatro,Global,lockdown
"Boris Johnson has announced further lifting of lockdown restrictions in England, with the alert level dropping from… https://t.co/jniimhACgM",2021-05-11 14:47:50,OneSearchDirect,United Kingdom,lockdown
RT @cinemaforlife__: I've made a list of feel good movies which I liked. Hope these movies will worth ur Lockdown.I may missed many so kind…,2021-05-11 14:47:50,OConor445,,lockdown
"IT'S JUST YOR FREEDOM
#lockdown https://t.co/mz7bYbCViz",2021-05-11 14:47:49,IL_IGNORANTE,"Roma, Lazio",lockdown
RT @judithbarrow77: Last two books out in a Lockdown: The Memory 19-Mar-2020 &amp; now: The Heart Stone on 18th-Feb-2021. Hoping 2022 is little…,2021-05-11 14:47:49,samknovels,Canada,lockdown
RT @Updateboyx: Nigerian government will use Curfew &amp; lockdown as strategy during 2023 election. This country don finish🚶🏽‍♂️,2021-05-11 14:47:48,up_ika,,lockdown
"@wmybnicolex @faithharrylove @Harry_Styles @HSHQ the world to me, harry just makes me happy and  i’ve never been to… https://t.co/tyFuxTW0EG",2021-05-11 14:47:47,onlyangelz28,ot5 ~ safe space for everyone ,lockdown
"Important thing during low times is give yourself some grace &amp; self-care. 

It also depends for me where it’s comin… https://t.co/6iJbiD9LzR",2021-05-11 14:47:47,radioclashblog,London,lockdown
"RT @nidzz3009: So finally i ate VIP vadapav of Jugadi adda after 3 long dreadful weeks 🥺 i think now i can survive for few weeks more.🥺

#l…",2021-05-11 14:47:46,yo_yo_gujju,"Ahmadabad City, India",lockdown
@lemarcjarrod malaysia went into another lockdown and my first thought was that u cant play futsal anymore lol… https://t.co/etNU7eB2TF,2021-05-11 14:47:46,s00santo,,lockdown
"RT @space2leeds: 'I have more than doubled my friendship circle and am busier now than before lockdown'.
Fantastic speaking to our men from…",2021-05-11 14:47:45,VolActionLeeds,"Leeds, West Yorkshire",lockdown
"RT @bopinion: During lockdown, introversion was clearly associated with more:

🙇🏻‍♀️Loneliness
😟Anxiety
🙍🏾‍♂️Depression

That may be partly…",2021-05-11 14:47:44,ashlarblocks,"Melbourne,formerly Los Angeles",lockdown
"I need a dispatch rider currently around trade fair who can do a pick up for me, please send a dm or call 0816 807… https://t.co/NNDffTSKi7",2021-05-11 14:47:44,Callme_Racheal,Lagos,lockdown
The celebs need to STOP telling us how lockdown affected them: &amp; media should be telling them just how privileged t… https://t.co/728h6K0uXQ,2021-05-11 14:47:43,DMDent,Monmouthshire,lockdown
It's too late. A lockdown is not going to anything other than cause more problems. When the density of infected peo… https://t.co/15x7B8nwNW,2021-05-11 14:47:43,anuswaram,Delta_x,lockdown
is there really lockdown ?,2021-05-11 14:47:43,babygirlcocoo,,lockdown
"RT @matchaxgreentae: There’s a new covid variant then watch as the government’s solution be liquor ban, curfew, and another extended lockdo…",2021-05-11 14:47:42,beauvchanel,PJM13OMB03,lockdown
"RT @KamleshMeena_: Gandhi Chowk, Vijaypura, Karnataka Bank staff was going to Branch in morning, Police stopped citing Lockdown, He shown I…",2021-05-11 14:47:42,VCAPPALANAIDUM1,VISAKHAPATNAM,lockdown
Entertainment venues will be able to open their doors from Monday - here's a look at which indoor and outdoor event… https://t.co/9e8LRy0vDb,2021-05-11 14:47:41,Glasgow_Live,"Glasgow, UK",lockdown
Holy shit theres a code red lockdown drill WERE ALL GONNA DIE,2021-05-11 14:47:38,explosiv_nugget,Super Weenie Hut Juniors,lockdown
It will behave goals that are impossible to meet anytime soon - just like Saskatchewan. The goal of reopening plans… https://t.co/QpIiy986TL,2021-05-11 14:47:38,DannyAlberta77,"Calgary, Alberta",lockdown
@pips4fun Lol thanks. We're still in partial lockdown so no driving anywhere :( And the crazy hair colour... Let's… https://t.co/NsltYSrTJP,2021-05-11 14:47:38,pip_raider,"London, UK",lockdown
"I sell nice Vintage print shirts 

Price: 3500

Nationwide Delivery/ Not free
🇳🇬🚚

Location :Osun 

Place your orde… https://t.co/T5JibuXwdG",2021-05-11 14:47:36,Ayomidey,Nigeria,lockdown
"RT @RexChapman: The monkeys have taken over a resort in Mahabaleshwar, India during lockdown... https://t.co/8Gd4J3mNbN",2021-05-11 14:47:36,kinkxwithjenxd,,lockdown
"RT @AsaWaite: A fantastic opportunity for people living with a disability and their families, to take up or get back into swimming after a…",2021-05-11 14:47:36,GogaSport,,lockdown
"RT @PoorBanker2: @idesibanda @VIJAYAPURPOLICE @DgpKarnataka @DCVijayapura Shameful act.
Let's @CMofKarnataka close all Bank Branches. When…",2021-05-11 14:47:35,mukeshz,Thrissur,lockdown
RT @SamraMirza13: Har dfa lockdown abhi clgs open huey 2 din baad lockdown phr open huey phr lockdown ...... Jb bhi hmari tyari hna shuru h…,2021-05-11 14:47:33,zaryan02737781,,lockdown
"RT @HananZaffar: Please help, share..
My name is Chote Khan.I used to work as a carpenter before lockdown. Now I'm jobless. It's been more…",2021-05-11 14:47:32,dekkiiru,he/she/they :3,lockdown
"RT @AstarohimeCOS: Hey! Today is my birthday 🥳 
Because of lockdown I have zero new pro-photos, but I will much appreciate if you will give…",2021-05-11 14:47:29,daydrea_mm,"Москва, Россия",lockdown
"RT @ChrisLu44: Birx now admits that most #COVID deaths after the first 100,000 could’ve been avoided with stricter mask and lockdown rules…",2021-05-11 14:47:28,WesleyStork,,lockdown
"RT @ChloeRideout2: We have been asked by @CESICardiffUni to share our #ConnectWithNature pictures for  #MentalHealthAwarenessWeek  

Lockdo…",2021-05-11 14:47:26,CESICardiffUni,Cardiff University,lockdown
"RT @Daily_Express: Morrisons install more Perspex screens despite rules easing - 'It's the right thing to do'
https://t.co/30MyAVlDjF",2021-05-11 14:47:26,LaxMusgrave,,lockdown
Had lunch with a small group of friends in a garden today and having a conversation with more than one person at a… https://t.co/6LWr7p8ssx,2021-05-11 14:47:25,vicsgonegrey,the Cotswolds,lockdown
Lockdown🔥🔥🔥 https://t.co/DUmaUrd02G,2021-05-11 14:47:25,JackEndries,"California, USA",lockdown
@Dogamit1 Oh isn’t lockdown like same everywhere? Haven’t been keeping up with the news the past 20 years lol,2021-05-11 14:47:25,SweetlySmiles,"Kitchener, Ontario",lockdown
"RT @mtlgazette: COVID-19 live updates: Half of Quebecers in 30-34 age group have booked vaccinations, Dubé says https://t.co/apzpKJn4mj htt…",2021-05-11 14:47:23,Max_Habs,Lost somewhere in Quebec,lockdown
RT @fatherhoodinst: Workhorses or family men? Dads need a new work deal as we ‘build back’ from the pandemic. Watch and share Lockdown Fath…,2021-05-11 14:47:22,WorkEqualities,"AMBS, University of Manchester",lockdown
@Chandigarh_uni I don't understand why are you in so hurry to take the fees even at the time of lockdown? It's been… https://t.co/8KKmVT790P,2021-05-11 14:47:21,The_SilentBuNny,India,lockdown
"RT @Xpsilver1: Phase IV Covid19 lockdown
FG you are doing in vain. O mu ka Aba na amuru okpo 😆. If you like make it phase CDXCIX (499) ndi…",2021-05-11 14:47:21,IfezueChibuzo,,lockdown
@theJagmeetSingh Have you even done any research on Lockdowns Mr Singh? I dont think so if you call lockdown protes… https://t.co/zTBeasrkem,2021-05-11 14:47:20,GordValleau,,lockdown
RT @gindaanis: Listening to people go on about lifting the lockdown because they're tired of it and thinking about how easily we became acc…,2021-05-11 14:47:19,Bastgoddess7,"Boston, Ma",lockdown
"RT @wf_horla: Something is actually very wrong in ikeja underbridge by LASUTH
A old man left dead under the bridge and it is a very disturb…",2021-05-11 14:47:18,inc051,"Abuja, Nigeria",lockdown
"Aquascaper 900 - Comeback Lockdown Tank :) https://t.co/Qtv5zPtLRV

#aquascaping #aquascape #fishkeeping… https://t.co/rY4g6m67Du",2021-05-11 14:47:17,UKAPSForum,United Kingdom,lockdown
@rifatabdullahh It is only becoz of lockdown,2021-05-11 14:47:15,Imtiyaz70967379,indian occupied Kashmir ,lockdown
@alliebonthego @CP24 We need below 1000/day to end the lockdown,2021-05-11 14:47:14,KellySt37983033,"Ontario, Canada",lockdown
@FreeDom85458343 @HopelessOptimi6 @Dusty86359637 @DaytonRobblee @jkenney @uLethbridge It’s cause they’re a troll lo… https://t.co/PuyA700wS7,2021-05-11 14:47:14,logran47,,lockdown
@himantabiswa Please don't enforce total lockdown as  poor people suffers the most it's a request sir🙏,2021-05-11 14:47:13,DeyGarima,,lockdown
@SushantDisha @shrenik0911 @mybmc @PMOIndia @MoHFW_INDIA @CMOMaharashtra @rajeshtope11 @AslamShaikh_MLA… https://t.co/NTtkBYArJq,2021-05-11 14:47:13,Aniket_marde,"India, Mumbai",lockdown
RT @TinctureOfMuse: Huge thanks to @Marie_Kennedy_ who is sharing how @CamUnivMuseums have stayed connected to #autism #send families durin…,2021-05-11 14:47:12,MansfieldMuseum,"Mansfield, UK",lockdown
RT @MyGovNagaland: State Government notifies Total Lockdown in the State of #Nagaland with effect from 6:00 pm of 14th May 2021 to 21st May…,2021-05-11 14:47:12,VikuNaga,"Kohima, Nagaland",lockdown
"Lai Mohammed: ""Disregard Any News Of A New Lockdown"" https://t.co/1dJ1Z367CC",2021-05-11 14:47:12,FlipmemesDotCom,Lagos,lockdown
RT @HudsonInstitute: ON THIS DAY IN 2020: #Wuhan #China health authorities report the first cluster of #COVID19 cases since the city remove…,2021-05-11 14:47:10,DanielChgel,,lockdown
@nameisprofessor Lockdown lo essential need chesesaru 🤣🤣,2021-05-11 14:47:08,ursSAND33P,India,lockdown
RT @DailyMailUK: Wetherspoon will reopen 860 pubs with full menus once Covid restrictions are eased on May 17 https://t.co/N7W1QpEXmF,2021-05-11 14:47:07,22rooster777,"NE Scotland, United Kingdom",lockdown
"🙄NoT💅aBoUt🚂
#Gumball #lockdown #Darwin  #2021year #notabout🚂 https://t.co/NjiJqUOWnf",2021-05-11 14:47:06,nisakglm,"Nürnberg, Deutschland",lockdown
Wtf it's been over a year and some provinces are back on lockdown. A lot of people lose their jobs and you're sayin… https://t.co/1QyuFJseB3,2021-05-11 14:47:05,pcysual,Philippines ,lockdown
RT @EastonMajor: @KelvinDavisSr @Kil889 @DarkSideOfRing I only discovered these last year during lockdown... binge watched S1 x S2... watch…,2021-05-11 14:47:04,KelvinDavisSr,,lockdown
@TOFlGHTALOSTWAR (I shall especially we're under a lockdown order due to Covid 😭😂),2021-05-11 14:47:03,JoeBoxerBaker,"Louisiana, USA",lockdown
Telangana state cabinet has decided to impose the lockdown for     10 days from tomorrow onwards,2021-05-11 14:47:03,Ajay05061998,,lockdown
RT @UrsulaWania: Pavlov's work being used yet again... On the world this time. All animal trainers know to use isolation and patient repeti…,2021-05-11 14:47:02,SpenserOHair,,lockdown
"RT @samurai_one: In #Hyderabad City buses, Metro trains as as also other modes of public transport to run from 6 am to 10 am. Ration shops…",2021-05-11 14:47:02,rohith_taare,"Warangal, Telangana",lockdown
"RT @Bright_Uchemadu: My customers needs to see this. With 30 retweets I could be lucky. 

Price : N12,000 
.
.
____________________________…",2021-05-11 14:47:01,onlyTemi_,"Lagos, Nigeria",lockdown
RT @akhilesh_reddie: The Purpose of Lockdown is to control the Spread of Covid-19. Due to sudden announcement of Lockdown by the Telangana…,2021-05-11 14:46:58,mdaleembasha,,lockdown
"RT @LagosEyeNews2: #PDee Farewell 🕊 : We have lost a Champion, says Pastor Adeboye 

#ForPDee #PDGoesHome #pastordareadeboye #Pastor #Pasto…",2021-05-11 14:46:56,kezdre,,lockdown
@himantabiswa Sir we need of the lockdown minimum 1 week to break the chain of covid19. It is very necessary after pre planning.,2021-05-11 14:46:56,Jitenthapa12345,,lockdown
"RT @AmyMek: Canada has fallen

Citizen Journalists Risk Arrest to Document Christian vs. Islam Lockdown Double Standards 

Despite the very…",2021-05-11 14:46:55,IanMaphet,"Illinois, USA",lockdown
#Greece’s countdown for lifting major lockdown restrictions from May 14 https://t.co/ZbCWgPjmuI,2021-05-11 14:46:54,keeptalkingGR,,lockdown
@himantabiswa Those very people who are asking   for full lockdown would be the first one to blame the govt for hav… https://t.co/LA2P9dogc1,2021-05-11 14:46:52,DevDasAssam,,lockdown
@__kinanamundi Which lockdown please,2021-05-11 14:46:52,mjaey_,On a spaceship,lockdown
RT @beajayemac: @jneill Just looking at cost benefit analysis in deaths. From 18 April last year saying that Johnson's lockdown would avoid…,2021-05-11 14:46:49,jneill,Dennison Barracks,lockdown
RT @726Line: @scotbusinessxx @FightTheCovid @JohnMcG54469848 @Douglas4Moray @murdo_fraser @BorisJohnson @michaelgove @ScotTories Best wishe…,2021-05-11 14:46:49,1969Human,Bathgate Scotland,lockdown
"RT @ReadNGNetwork: Wait for it😂🤣😭

Israel / Photoshop / Victor AD / #lockdown / David Hundeyin / Mount / Grealish / Foden / Gaza / Jowo / M…",2021-05-11 14:46:47,tobilobaoffici1,Lagos,lockdown
"RT @VodkaWardrobe: Follow Boris, the scientists and the daily briefings .. 

#Satire #diary #pandemic
#lockdown #Amazon 
https://t.co/p2hxc…",2021-05-11 14:46:45,BridgitteLesley,South Africa,lockdown
"Eating bread during lockdown? Dangerous.. it's true, only someone as dull as Chris Martin could marry Gwyneth Paltrow..",2021-05-11 14:46:45,RealTaniceJudge,"Glasgow, UK via Somerville MA",lockdown
"RT @DrewFluKluxKlan: us -end the lockdown! end the lockdown! end the lockdown!

them - there isn't a lockdown in alberta and there never ha…",2021-05-11 14:46:45,MH_Retweeter,"Medicine Hat, Alberta",lockdown
"@MayJimin13 😭😭😭 originally my plan was to go with my bestie, but now because of lockdown every thing is only online ordering 😭😭",2021-05-11 14:46:43,Vante_fan2000,,lockdown
@TelanganaCMO Will ola and uber cab services be available during lockdown sir?,2021-05-11 14:46:43,ABHINASHDUNDU,"Mangalore, India",lockdown
@minsbutterfly LOCKDOWN!!!,2021-05-11 14:46:42,XantheRox,Namkanda,lockdown
About to order three shawarmas before the lockdown inevitably goes on forever,2021-05-11 14:46:42,WeirdlyHungry,"Hyderabad, India",lockdown
RT @samurai_one: Paddy procurement activity is exempted from the lockdown in #Telangana along with all activities linked to agriculture &amp; a…,2021-05-11 14:46:41,THHyderabad,Hyderabad,lockdown
"@CoolYogi7 @bahudari @harishupadhya @WeAreBangalore What kind of lockdown is this if everyone is on vaccine travel,… https://t.co/tAYnN4PGMA",2021-05-11 14:46:41,KandePohe2020,"Bengaluru, India",lockdown
"RT @IamJayDubs: DVP rammed on my way to work today around 6:20 AM and people are wondering why this ""Lockdown"" isn't working.",2021-05-11 14:46:39,mumali90,,lockdown
Articles during this lockdown are forced to come to office.Govt guideline in pune says that offices could be opened… https://t.co/YNSLfzi1ww,2021-05-11 14:46:38,mayurMD777,,lockdown
RT @JulieBellefeui2: Radon has been found in high levels above 200 Bq/m3 in #Ottawa. Level above 2000Bq/m3 in @catherinekitts ward.She was…,2021-05-11 14:46:38,g_viec,Windsor ON,lockdown
"If the reason you purchase data is to run others down, you are despicable. Support ur fellow men and stop this envy… https://t.co/t51VVMjCzz",2021-05-11 14:46:37,NormanObinna,Lagos,lockdown
RT @NithinDanielS: I apologise to my Muslim friends who had hopes of finally spending some time with the keluarga. Our gov failed you guys.…,2021-05-11 14:46:36,VijayThinesh94,"Petaling Jaya, Selangor",lockdown
"RT @redaidnigeria: Federal Government introduces new Covid-19 lockdown protocol! 

Time to update your protection kit once again: 
Mask✅
Ha…",2021-05-11 14:46:36,edechiene,On-Aburi-We-Stand,lockdown
"@Dave83613555 @XLilliputian @JDMOUDJ @fraguarascio Strange, since Oxford helped design it. According to Matt Hancoc… https://t.co/8i6mYCB9Cc",2021-05-11 14:46:36,yoghurt35189292,The fridge,lockdown
RT @TimesNow: #WATCH | Hyderabad: Hundreds gather for shopping in Charminar. Telangana Govt has announced a 10-day lockdown in the state st…,2021-05-11 14:46:35,nanjilpaul,TAMIL NADU,lockdown
We have enough depression of exams becz we have no preperation jb bhi prep start hti thi lockdown lg jta tha .. Plz… https://t.co/QzwIZQa1z1,2021-05-11 14:46:34,SamraMirza13,"Punjab, Pakistan",lockdown
"@fordnation Stop tweeting stupidity @fordnation and don’t extend the lockdown past may 20th, you know they don’t work",2021-05-11 14:46:33,lolaof2girls,,lockdown
RT @DonaldBestCA: Again @TorontoPolice don’t enforce #COVID19 #lockdown laws when people protest foreign governments. But If you protest ag…,2021-05-11 14:46:33,_is_a_trickster,Toronto,lockdown
"NOT ""Pandemic"" unemployment

It is tyrannical lockdown loss of jobs and businesses

100% unnecessary

Pandemic unem… https://t.co/Fse2xQN75l",2021-05-11 14:46:32,JodeyGrovenburg,,lockdown
"RT @EnglandFootball: ☑️ Spectators
☑️ Hospitality
☑️ Indoor football &amp; Futsal

Find out how non-elite football will be affected as the coun…",2021-05-11 14:46:30,TelfordLeague,"Telford, England",lockdown
Please help the people which are jobless or income has halved due to lockdown. @narendramodi @nsitharaman,2021-05-11 14:46:29,Deepend85636949,"New Delhi, India",lockdown
From lockdown to reopening: What happened in Wuhan? https://t.co/A6QS9OUAq2 来自 @YouTube,2021-05-11 14:46:28,yujie147,"上海, 中华人民共和国",lockdown
@hydcitypolice Coming from AP  back my home in Hyderabad...Could u pls tell me ..can we enter Telangana after 10am… https://t.co/GkuR7H6wm8,2021-05-11 14:46:28,Srini_Tangella,,lockdown
