text,date,user,location,keyword
"RT @hema_samala: Took out intensive sanitisation drive at warasiguda, Mohamoodguda, Shabaziguda, chilkalguda, kindi basthi of Seethaphalman…",2021-05-10 15:55:29,KSG_TRS6666,Hyderabad Telangana ,corona virus
@DeskOfKarthik @AnandNodal Yes it is proven effective against SARS virus which is certified by 32 leading labs acro… https://t.co/wJQMZ93Z0r,2021-05-10 15:55:22,muralidharanvg,"Chennai, India",corona virus
The UN is not a sole puppet of its 5 permanent security council members.The remaining 188 members of UN have the po… https://t.co/4LdILc90kW,2021-05-10 15:55:12,SarangG39486207,"Jodhpur, India",corona virus
@ZeeNews @sudhirchaudhary Discuss Excellent Corona management by Yogi govt. U P has a population greater than Germa… https://t.co/dWXM97uP4z,2021-05-10 15:55:08,Vijaykumarns,,corona virus
"RT @Depakkumar67: Provide free treatment now to fight the Corona virus.
Spread love to douse the flames of hatred virus. 
#यूपी_प्राइवेट_अ…",2021-05-10 15:55:05,Dheeraj_INC,"Uttar Pradesh, India",corona virus
"Nobody :
Corona virus: https://t.co/t354L3Z6Q4",2021-05-10 15:54:49,umang_rana143,"Ahmadabad City, India",corona virus
"RT @RiddhiBiswas20: If any of the students gets infected by the Corona virus due to the board exams which are to be held in June, will @Mam…",2021-05-10 15:54:44,ShilpiC82467285,"west Bengal,India🇮🇳",corona virus
RT @Bhadury_Babu: Students are the future of the nation. The corona virus has spread to a dangerous extent. But @MamataOfficial government…,2021-05-10 15:54:38,saha_rishik,,corona virus
"@ndtv @AUThackeray Discuss Excellent Corona management by Yogi govt. U P has a population greater than Germany, Fra… https://t.co/Tg6qdKyrZr",2021-05-10 15:54:17,Vijaykumarns,,corona virus
"WHO: We are not sure if the origin of this virus is Chinese, or if this virus is as bad as everyone is calling it.… https://t.co/4Q0EScRAFs",2021-05-10 15:54:10,YearOfRat,Delhi,corona virus
"RT @IncScAzamgarh: Provide free treatment now to fight the Corona virus.
Spread love to douse the flames of hatred virus. 
#यूपी_प्राइवेट_अ…",2021-05-10 15:54:04,Dheeraj_INC,"Uttar Pradesh, India",corona virus
"Coronavirus in India: If there is a corona patient at home, then protect yourself, keep your family safe https://t.co/uDpzti0fRz",2021-05-10 15:53:52,TIMES18Hindi,India,corona virus
India has survived because of the system built by Nehru-Gandhi. Otherwise this corona(virus) wave would have destro… https://t.co/3jkG0DOErR,2021-05-10 15:53:49,SevadalOR,"Orissa, India",corona virus
"@republic Discuss Excellent Corona management by Yogi govt. U P has a population greater than Germany, France and S… https://t.co/jt5XNOm33Q",2021-05-10 15:53:34,Vijaykumarns,,corona virus
"RT @SabaKha13635039: 👀 SAFETY IS FIRST 😷.  
Prevention Is Better Then Cure _
Safety Tips For Corona Virus 😷 
#SaveEid #StayHome #StaySave
#…",2021-05-10 15:53:30,GBahadurpura,,corona virus
"Report from an employee at Schneider Electric in HOPKINS, SC on May 11, 2020: ""An employee tested positive for the… https://t.co/9yf7fuBeVE",2021-05-10 15:53:30,workingwcovid,,corona virus
"RT @INCScBasti: Provide free treatment now to fight the Corona virus.
Spread love to douse the flames of hatred virus. 
#यूपी_प्राइवेट_अस्प…",2021-05-10 15:53:15,Dheeraj_INC,"Uttar Pradesh, India",corona virus
"Hello peeps,
Do you wanna know some amazing facts about CORONA VIRUS?
Watch this video to get information.
Stay tun… https://t.co/pTIZXgxPo9",2021-05-10 15:52:53,amirita_r,India,corona virus
"Imagined that I could make a coin named $COVID, and the actual price depend on the world corona virus statistics. A… https://t.co/Hd9EFyoPCe",2021-05-10 15:52:25,ryosantosaa,,corona virus
"RT @samratsurajINC: Provide free treatment now to fight the Corona virus.
Spread love to douse the flames of hatred virus. 
#यूपी_प्राइवेट_…",2021-05-10 15:52:18,Dheeraj_INC,"Uttar Pradesh, India",corona virus
"Dear all I am very much tensioned due to Corona virus but I little bit happy that one of my paper entitled "" A QUAL… https://t.co/UMaSqBQTYs",2021-05-10 15:52:12,SantuSa61070425,"Midnapore, West Bengal, India",corona virus
RT @Satyagarzna: Wishing a very Happy Maharashtra Day to all 12.62 Crore People residing in Maharashtra. We wish you all defeat the corona…,2021-05-10 15:52:09,Manjeet26646397,,corona virus
RT @HumanityWarior7: A Big #SaluteToCoronaWarriors who have been tirelessly and selflessly working during these unprecedented times of Coro…,2021-05-10 15:51:51,shubhuinsan,"Jaipur, India",corona virus
"@Republic_Bharat Discuss Excellent Corona management by Yogi govt. U P has a population greater than Germany, Franc… https://t.co/ukQUc0Whdq",2021-05-10 15:51:32,Vijaykumarns,,corona virus
"Google starts 
testing feature to show 
availability of hospital 
beds in India 

#coronavirus #covid #corona… https://t.co/gwlMKbAzCc",2021-05-10 15:51:27,officialr24x7,"Lucknow, India",corona virus
"#ChinaCOVIDReport
My question to Dr.Godse,
As you said our priority to save people from this pandemic. 
If we are n… https://t.co/nqogiiIwSy",2021-05-10 15:51:24,anandbmane,"Mumbai, India",corona virus
"RT @Artii_M: Western Cape health MEC, Nomafrench Mbombo says their predictions indicate that the province might only face the potential 3rd…",2021-05-10 15:50:50,sdu_mpembe,"Lenasia, South Africa",corona virus
@PMCBankCrisis @HeyILost @Sthatsjustme @justice_here01 @nsitharaman @MamataOfficial @PMOIndia @ANI @PIB_India… https://t.co/jZzejGmynH,2021-05-10 15:50:45,vgadnani,BOMBAY - INDIA,corona virus
@IndiaToday @sardesairajdeep Discuss Excellent Corona management by Yogi govt. U P has a population greater than Ge… https://t.co/WQyllJAEUh,2021-05-10 15:50:42,Vijaykumarns,,corona virus
"RT @ARanganathan72: Camostat Mesylate, the drug shown by German scientists to effectively block corona virus CoVID-19 infection of lung cel…",2021-05-10 15:50:34,rathordeepak,"Delhi and Basti, India",corona virus
"RT @Kulkarni10Shree: @moteging 
I am ready to get infected by Corona new strand virus to support underdeveloped vaccine effectiveness of ou…",2021-05-10 15:50:32,Kulkarni10Shree,,corona virus
@RoadToTheMaste1 Most likely your reactions were because you had the first vaccine shot. It is well known by past s… https://t.co/23CKBNQD7T,2021-05-10 15:50:27,Freedomoversaf1,,corona virus
RT @MalkiatCol: China has already performed his obligation by spreading Corona Chinese virus across the world,2021-05-10 15:50:26,nishchayapallav,Speed Force,corona virus
@PMCBankCrisis @Sthatsjustme @HeyILost @justice_here01 @nsitharaman @MamataOfficial @PMOIndia @ANI @PIB_India… https://t.co/h3Z4are2nD,2021-05-10 15:50:10,vgadnani,BOMBAY - INDIA,corona virus
"@DamnGina921 @JessaPolsgrove @HereForTheTea2 *if not even farther before that, considering the common cold is often… https://t.co/LMimojU1mB",2021-05-10 15:49:48,meg_elisem,Pennsylvania,corona virus
"@ahmedabadmirror Kick corona virus like, I am kicking this over enthusiastic mannerless fans.. who comes in our vic… https://t.co/8zIdzvBqmV",2021-05-10 15:49:44,Leo_JayaStan,Jalsa,corona virus
"Trust me Your @narendramodi @nsitharaman @FinMinIndia  @RBI @DasShaktikanta Do not Care for Indian Public. 
Let Pub… https://t.co/Jrh8M0q05D",2021-05-10 15:49:38,vgadnani,BOMBAY - INDIA,corona virus
#Delhi CM #ArvindKejriwal failed in building health structure particularly for combatting corona virus’ second wave… https://t.co/SMer0N5M58,2021-05-10 15:49:02,RishabhJain7789,"Noida, India",corona virus
"Over 150 Dead Bodies Found Dumped In River Ganges At Bihar’s Buxar

https://t.co/LF5r0un4MS

#Corona_Virus #Covid-1… https://t.co/x33pl9lkKm",2021-05-10 15:48:49,rahbarlaw,,corona virus
@Madhuri56400479 @GujralAmrik @SunnyDewan @PMOIndia @FinMinIndia @DFS_India @RBI Trust me Your @narendramodi… https://t.co/MKuLguYD5k,2021-05-10 15:48:48,vgadnani,BOMBAY - INDIA,corona virus
@DamnGina921 @JessaPolsgrove @HereForTheTea2 It was being studied far longer than a year. They started working on c… https://t.co/gT3S0pCfmG,2021-05-10 15:48:40,meg_elisem,Pennsylvania,corona virus
"RT @vijayv2006: Today whole world has accepted that staying in quarantine is the only way to safeguard from Corona Virus
As this virus has…",2021-05-10 15:48:26,nilesh_pune12,,corona virus
@Nitin83817551 @SrikanthIyer10 @DasShaktikanta @RBI @narendramodi @nsitharaman @FinMinIndia Trust me Your… https://t.co/mUCsdrPChY,2021-05-10 15:48:23,vgadnani,BOMBAY - INDIA,corona virus
"RT @PriyaGopalakri4: First Name: Corona
Surname: Virus
Nickname: Covid
Age.           : 19
Mother's name: China
Current BF: USA
Exs: Spain,…",2021-05-10 15:48:22,sportswearnu,Pune,corona virus
"RT @Ozo_Njenje: @funshographix @IrezeU I will be more worried if Tb Joshua said that Nigeria will separate. 

He gave prophecy on Hillary C…",2021-05-10 15:48:18,Mrgeneralsir,† In Gods Hands † ,corona virus
@Nitin83817551 @SrikanthIyer10 @DasShaktikanta @RBI Trust me Your @narendramodi @nsitharaman @FinMinIndia  @RBI… https://t.co/hjgfxJTdHI,2021-05-10 15:48:00,vgadnani,BOMBAY - INDIA,corona virus
RT @LeadsSaz: Please ttke a moment to watch this reeort about chinese document discussing weaponising corona viruses 5 years before virus b…,2021-05-10 15:47:55,LeadsSaz,"Melbourne, Victoria.",corona virus
@Radhiga_v @vanamadevi @naturaize @moorthy1943 @HariSri13617795 @cosmicblinker @Kaalabala1 @raja3293 @umanathanv… https://t.co/FqZCPZfurm,2021-05-10 15:47:32,bullettuupandi,India,corona virus
"@sheena_japan That's true. In southamerica people who got the vaccine, are anyway sick with the corona virus.",2021-05-10 15:47:17,Danjah_Duza,,corona virus
😂😂 It's laughable especially when the whole world is realising slowly &amp; surely that this virus - Chinese Corona Vir… https://t.co/uFzF1nXvSQ,2021-05-10 15:47:03,gauravrajtweets,New Delhi,corona virus
"Scientist bhaiya ab toh bata do,
Does corona  virus travel through air?
And is it really transfer through non living things?
Sach batana....",2021-05-10 15:46:50,Lyfismessy,,corona virus
"@mmvp2005 @ShekharGupta @ptrmadurai @jomalhotra You are right Shekhar: Once Ogilvy rolls out the new copy, the Coro… https://t.co/fQ3n9Pqssg",2021-05-10 15:46:34,Neruda_Frost,,corona virus
"RT @AfzalSh37680327: #JaanPeBhaari12thBoardExam2021 
#cancelboardexams2021
We are under a lot of stress due to the Corona virus pandemic. C…",2021-05-10 15:46:22,aniruth171,,corona virus
@WIONews @palkisu Bang on about China. We should never let the world forget that China is responsible for the genoc… https://t.co/yMhRsEsDQg,2021-05-10 15:46:18,Kaskv1,,corona virus
"@FarahKhanAli This too part of karma...
It just keep ur mask out from showing fake sympathy..
Does modi created thi… https://t.co/HyYfjw4iHj",2021-05-10 15:45:12,Jyotishannu,Mumbai,corona virus
"RT @AfzalSh37680327: #cancelboardexams2021
We are under a lot of stress due to the Corona virus pandemic. CBSE, you should listen to us and…",2021-05-10 15:45:12,Kuldeeps_1,"Uttar Pradesh, India",corona virus
@BondWelkinac @SrikanthIyer10 @RBI @DasShaktikanta @nsitharamanoffc Trust me Your @narendramodi @nsitharaman… https://t.co/ciooOvWQBu,2021-05-10 15:45:04,vgadnani,BOMBAY - INDIA,corona virus
"RT @DeekshaNRaut: He was always a super spreader, earlier of communal virus and now of Corona.",2021-05-10 15:44:47,dhirajbhasin2,,corona virus
"#JaanPeBhaari12thBoardExam2021 
#cancelboardexams2021
We are under a lot of stress due to the Corona virus pandemic… https://t.co/27xyemdbYg",2021-05-10 15:44:45,AfzalSh37680327,,corona virus
"#cancelboardexams2021
We are under a lot of stress due to the Corona virus pandemic. CBSE, you should listen to us… https://t.co/qN3uUL1AmC",2021-05-10 15:44:33,AfzalSh37680327,,corona virus
RT @LeilaDinmohama2: We can t wait for an unlimited time until Australian Government find a method with zero probability of Corona-virus tr…,2021-05-10 15:44:31,Sama48807556,,corona virus
Thank u CM @mkstalin for making us safe due to Corona affect Ur words make us a positive energy. This lockdown make… https://t.co/TnnkOZQP7k,2021-05-10 15:44:03,Manojku64155885,"कोयम्बटूर, भारत",corona virus
@Bad_Nogbad_Bad @EliseStefanik biden spent like 4 trillion in a couple months and the loss in jobs under trump was… https://t.co/ZxbkNUtLqM,2021-05-10 15:43:50,SUSBOI15,Hellprobably,corona virus
No other thing in the world is so influential as corona virus...,2021-05-10 15:43:13,Mnm3733,,corona virus
Not corona virus #CCPVirus #wuhanvirus #Chinesevirus #CKMB,2021-05-10 15:42:56,antraal,In problems,corona virus
"RT @DrChandrapharmd: In these difficult times, we PharmD would like to join Hands with the govt &amp; Other Healthcare professionals to fight a…",2021-05-10 15:42:50,sunilpaul39,,corona virus
"@BharatBiotech 
Covaxin is not fully safe. Probably my family members got covid infected by covaxin. somehow vaccin… https://t.co/3ErnEx9SAP",2021-05-10 15:42:31,Av76587695,,corona virus
"WHICH IS THE BIGGEST VIRUS IN INDIA? 
1. #Corona Virus
2. #BJP Virus
3. #nepotism in Politics/Bollywood
4.… https://t.co/7SGJGHylkR",2021-05-10 15:42:26,Jattinbulandi,India,corona virus
"RT @RaniAlka1: #MondayMotivation
Meditation increases positivity and stay positive it's need this time to defeat Corona @Gurmeetramrahimjii…",2021-05-10 15:42:14,anitainssa,,corona virus
"RT @DrChandrapharmd: In these difficult times, we PharmD would like to join hands with the govt &amp; Other Healthcare professionals to fight a…",2021-05-10 15:42:07,navyayellenki,,corona virus
@EconomicTimes When there wasn't Chinese Virus then how come Indian Corona Variant.,2021-05-10 15:42:00,jeit_koomar,Bodhgaya,corona virus
"RT @DrChandrapharmd: In these difficult times, we PharmD would like to participate with the government &amp; Other Healthcare professionals to…",2021-05-10 15:42:00,navyayellenki,,corona virus
"#ResignAmangalPandey

Corona virus new mutant should be renamed as @mangalpandeybjp , ye bhi jaan Lewa hai re Baba",2021-05-10 15:41:26,Bamkalbihari,,corona virus
Watching this movie makes one question the Corona virus pandemic!🤔 https://t.co/BLCz47Poi6,2021-05-10 15:41:11,Gigi_Mhayise,"Johannesburg, South Africa",corona virus
"Bihar: Announcement of CM Nitish Kumar, said- Take care of the needs of the infected; There will be no shortage of … https://t.co/sRfEMLVvmm",2021-05-10 15:41:08,TIMES18Hindi,India,corona virus
RT @TPadmaRao: Launched DRF Vehicle at Seethaphalmandi to carry out sanitisation drive across the division by spraying of sodium hypochlori…,2021-05-10 15:40:33,KSG_TRS6666,Hyderabad Telangana ,corona virus
@tv9kannada @AsianetNewsSN @tv5newsnow @publictvnews Etc... Hi people if you wan a lead happy life please stop watc… https://t.co/UjZ6YZ0vrd,2021-05-10 15:40:31,banagar_praveen,,corona virus
"RT @Inderji42720445: These viruses are dangerous than corona virus 
And this sanitizer is the best among all including Lifeboy, Dettol etc.…",2021-05-10 15:40:12,srikanthkiran,hyderabad,corona virus
@Aaditya19972879 @DrRPNishank #cancel board exam 2021 due to corona virus.  It is danger for life and I request to… https://t.co/98Y7YyAgFn,2021-05-10 15:40:02,Shubham59400835,,corona virus
@HemantSorenJMM  sir please cancel the board exam of class 12th due to lot of cases of corona virus and for the saf… https://t.co/w2V81qw0RQ,2021-05-10 15:39:48,Abhijee03327918,,corona virus
"@GeneralBakshi Sir, we respect your knowledge and view on corona virus, but to bring to notice the use of bioweapon… https://t.co/4e4a7MnXeK",2021-05-10 15:39:38,DigvijayNikam4,,corona virus
"RT @JallyKarungi: @KagutaMuseveni is a people's president, no one can beat him when it comes 2 crowds but this time round he dodged crowds…",2021-05-10 15:39:06,OtimParis,,corona virus
@3rdPerSyn @The_Acumen The idea teenagers give a fuck about anything corona virus related after the data shows ther… https://t.co/lfUgVs8fzJ,2021-05-10 15:38:13,maxx_xine,,corona virus
Dr Anthony Fauci is a relatively unknown figure as part of the larger Department of Health and Human Services. He h… https://t.co/NWHQhqjxAj,2021-05-10 15:38:10,drkjaitly,,corona virus
"@goldseek A difficult question, if an Internet virus like Corona strikes, how much will the price of digital currencies become",2021-05-10 15:37:52,2020freeman,,corona virus
I wholeheartedly thank Honourable Shri @Naveen_Odisha Sir for deciding on floating a tender for vaccine procurement… https://t.co/u0WMF12w1H,2021-05-10 15:37:48,AnubhavMohanty_,Odisha,corona virus
"Ap/Ts corona virus to other states corona friends:- mee oorlo lockdown anta gaa 🤭

#EverythingIsUnderControl https://t.co/Dnqb9A0pul",2021-05-10 15:37:36,UppuChepa,,corona virus
"Can anyone write a message and make it viral on whatsapp university stating that ""watching news can make you catch… https://t.co/nyypkarL39",2021-05-10 15:37:14,minded_spacious,,corona virus
.@JoeBiden .@POTUS The corona virus was not an accident. https://t.co/iob3dSyrOK What are you going to do about it. @MinnesotaMiners,2021-05-10 15:36:39,MinnesotaMiners,"Minnesota, USA",corona virus
"As we head home admist the strong traffic, the 5pm rush hour. Be aware of conmen, fraudsters  and the deadly lung a… https://t.co/BJmbIczozZ",2021-05-10 15:36:04,weigh_com,,corona virus
"RT @warrior34811802: As I said in my past tweets UK, France Germany, Australia, Pakistan, Italy , Japan , NZ will see spike in corona cases…",2021-05-10 15:35:26,Dez26101829,,corona virus
@mithun__behera @AdityaRajKaul @manojsinha_ @OfficeOfLGJandK @TwitterIndia My instagram account got suspended when… https://t.co/Wx10lo3FCN,2021-05-10 15:35:26,DadialaAmandeep,,corona virus
J&amp;K reports 3614 new cases of Corona virus https://t.co/7I5csWizVf,2021-05-10 15:35:02,JKPOST2,,corona virus
This is what my sisters do since corona virus outbreak... https://t.co/8Mg7mUgV0W,2021-05-10 15:34:26,amigdalafiasco,based in indonesia 🇮🇩,corona virus
"@rajuparulekar We are clapping the hands,according to our PM....but corona virus is powerfully stay in our Hindusth… https://t.co/ar3SWVz0dd",2021-05-10 15:34:20,AR98274660,,corona virus
"RT @beagly: went to a new doctor.. got vaccinated.. 
some corona virus vaccination shit.. plus a deworming tablet.. yuk!!",2021-05-10 15:34:06,VaFa_Napoli,"Goa, India",corona virus
@PCheppudira @AdityaRajKaul @manojsinha_ My instagram account got suspended when I blamed the Chinese government fo… https://t.co/4g4EsAdNOl,2021-05-10 15:33:29,DadialaAmandeep,,corona virus
"Corona Virus Messages, Coronavirus Messages For Friends https://t.co/RfmmQYDUgY",2021-05-10 15:32:29,shayarisms4love,"New Delhi, India",corona virus
"This is Modi's Masterstroke!
A master plan to build a 
SUPER RACE. A Race that is immune to everything including Co… https://t.co/4Xtk7402Xk",2021-05-10 15:32:28,FerozeJGandhi,Urbs Primus in Indus,corona virus
"I find this tweet of March 13, 2020 where Corona Virus was not regarded as a health emergency by the officials of… https://t.co/s0c9zwclrf",2021-05-10 15:32:24,sayandatta07,"কলকাতা, Calcutta, India",corona virus
@AdityaRajKaul @manojsinha_ My instagram account got suspended when I blamed the Chinese government for the Corona… https://t.co/cPszp41ZP9,2021-05-10 15:32:16,DadialaAmandeep,,corona virus
@Culinary_Jeremy @laurenboebert Yet covid (another corona virus) spread from simply walking around. Try again,2021-05-10 15:31:36,Johnpet04940101,,corona virus
@SonuSood Sir is the beloved great warrior of all of us who helps everyone in the Corana era and helps every day by… https://t.co/9dwTdQqr82,2021-05-10 15:31:30,VyankuVyas,India,corona virus
"@blueredoran @PMOIndia @OfficeofUT @mybmc Corona Virus gave us more than 12 Months to be ready for 2nd Wave..

But… https://t.co/eTEnjmDr1m",2021-05-10 15:31:14,Baig2K19,,corona virus
@DirectorIITG @CNNnews18 @AnchorAnandN Does coronaguard works on new mutations of corona virus ?,2021-05-10 15:31:02,EUROVISIONAP,भारत,corona virus
@CGTNOfficial Lets laugh on your hypocracy. Killing ugyhur muslims in your own country and masking it with humanita… https://t.co/YC0m0KbA87,2021-05-10 15:30:56,SpartanBRIDGE,Rawalakot,corona virus
"@HABIBAH25783370 @vinodkapri Sir aap bta dijiye na kitne hospital se bach ke aarae hain?? 
Just bcz ayurvedic cudnt… https://t.co/HkL7QBPAsu",2021-05-10 15:30:41,RudraTr,,corona virus
Original Corona virus to all it's new mutants: https://t.co/WVYLluCAql,2021-05-10 15:30:35,__ritikaa__,"Gorakhpur, India",corona virus
"These viruses are dangerous than corona virus 
And this sanitizer is the best among all including Lifeboy, Dettol e… https://t.co/f3qkHx74DW",2021-05-10 15:30:31,Inderji42720445,,corona virus
@Westygal and what were Democrats doing while Corona Virus was being brought into the eastern US ports of entry in… https://t.co/XX8pFSqbJa,2021-05-10 15:29:41,DE_Ploribus_Uno,Massillon Ohio,corona virus
RT @VinoVeritas1984: @trevor_grand @JanielovesDJT Variants of the Corona Virus have been around since the discovery in the 1960's and scien…,2021-05-10 15:28:22,BigZ_music_inc,Follow the music baby!,corona virus
"RT @NAGPURI_ORANGE: The same Baba Launched ""KORONIL"" &amp; claimed it to be the cure of CORONA VIRUS , He also made 300 crores by sell ""KORONIL…",2021-05-10 15:28:02,Hydraty1,,corona virus
"@AshwinGuru4 @Burnol_Supplier @eddie___j @Agrimonious True, health is a state subject but disaster management falls… https://t.co/9yogvSnbSg",2021-05-10 15:27:56,antinational1o1,Jail,corona virus
@kamaalrkhan Careers can be destroyed of corona virus like you and not Santani Kanagana,2021-05-10 15:26:03,vijhayprajapati,,corona virus
"@aeridays @weareoneEXO I'm so happy for that
that their finally going home away from this toxic being and corona vi… https://t.co/VuAvrIuL45",2021-05-10 15:25:57,DaveUchiha5,,corona virus
"As I said in my past tweets UK, France Germany, Australia, Pakistan, Italy , Japan , NZ will see spike in corona ca… https://t.co/G0RMIc3w2p",2021-05-10 15:25:04,warrior34811802,India,corona virus
Few leaders said that if anybody drinks cow urine then that person will remain safe from corona virus.Though it is… https://t.co/glQq0DH0QR,2021-05-10 15:25:02,GauravGRv1701,,corona virus
"#MondayMotivation
Meditation increases positivity and stay positive it's need this time to defeat Corona… https://t.co/W0UFWFPNjq",2021-05-10 15:24:51,RaniAlka1,,corona virus
"@globaltimesnews China controlled the Virus ..
Give World the Same Treatment so that World is Free of Corona and be… https://t.co/5eTM5DoId3",2021-05-10 15:24:43,vg_stp,,corona virus
"@alone_walker07 Corona virus is just a trailer ..

World is going to suffer more in the hands of China be it in tra… https://t.co/wM7XaUzkr1",2021-05-10 15:24:24,rw_nationalist,,corona virus
Corona virus is insignificant to the pain of hunger.A class of people in Bangladesh come to the streets every day a… https://t.co/0Mjn5OdoK5,2021-05-10 15:24:22,taslima_e,"Dhaka, Bangladesh",corona virus
Those who have been infected with the corona virus and received treatment are the only ones who are suffering from… https://t.co/a6CcNnG869,2021-05-10 15:23:34,ThirdKa73227969,"Chennai, India",corona virus
Heights of stupidity while new CoRoNA virus strain has been found in Andhra. Bhai RDB mode mein set ho gaya kya aaj… https://t.co/0Sx1k8GpLp,2021-05-10 15:23:30,AnkitBhadauria,Namma Bengaluru,corona virus
"@PsycheDALIAc Someone told me , how do i know, what will happen to me after 10 years from vaccine ? :D they are tre… https://t.co/MrNlrymbK2",2021-05-10 15:23:25,Mooo_hab,,corona virus
@Zen_firee I have been attending series of inconclusive meetings with my unborn child(ren) untill this last time th… https://t.co/6urApEyDuZ,2021-05-10 15:23:01,ddllaaww,Your devices,corona virus
"@peeleraja So if by virtue of birth people did not get opportunities and did not study, shouls they be sentenced to corona virus",2021-05-10 15:22:59,smj2901,,corona virus
Asia won't provide Corona Virus vaccine forever.,2021-05-10 15:21:57,adventuremotive,,corona virus
RT @SanjelRoshan0: Nepalese be like: Corona Virus? Fuck it. Let’s get married,2021-05-10 15:21:50,Burn_thePriest,"Kathmandu, Nepal ",corona virus
"RT @arian_earthling: Night curfew is to corona virus, what green tea is to weight loss.",2021-05-10 15:21:49,unlimitedbanter,Milky way,corona virus
"Corona-virus: Different Variants in different countries South Africa, Brazil, UK, and India 2021 https://t.co/P3Eou8FXfE",2021-05-10 15:21:10,smith0000121,Arlington,corona virus
@PTI_News Yes..and there is no existence of corona virus too 😂😂,2021-05-10 15:20:58,ceepycryp,Thailand,corona virus
RT @saltpe_: Let's not forget vaccination does not prevent corona virus infection. So please keep your masks up and maintain social distanc…,2021-05-10 15:19:56,CellarGlobal,,corona virus
"#nohungermission 
#10thmay2021 
The sudden imposition of a 15-days lockdown in our state to stop the spread of coro… https://t.co/CZJbXNzBCc",2021-05-10 15:19:54,NoTearsFoundat2,"Cuttack, India",corona virus
RT @MalkiatCol: China has already performed his obligation by spreading Corona Chinese virus across the world https://t.co/hbk2HEixnW,2021-05-10 15:19:40,knackofflying,Everywhere,corona virus
"@MFA_China 
@BBCBreaking 

Corona has been prepared by China for 3rd world war for Biological weapon , we as remain… https://t.co/jaW7xN3xke",2021-05-10 15:19:00,Deepakgautam007,"Meerut, India",corona virus
"@timesofindia Make NO mistake about it, corona virus is the curse of china to the world to gain control of the worl… https://t.co/TshV1BtaL5",2021-05-10 15:19:00,LoboFrederick,,corona virus
Hey @SonuSood sir @SoodFoundation Dr. Ankur Shakya batch 2013 a Corona Warrior who is suffering from COVID 19. He's… https://t.co/rrKjypeiN5,2021-05-10 15:18:30,ohyeahabhiix,"Gwalior, India",corona virus
"@narendramodi Mr. Prime Minister, could India sue against China for spreading  Uhan corona virus through the world… https://t.co/uj3LQKhTt5",2021-05-10 15:18:09,mohanlalbhatt11,,corona virus
@yourdreamup #MondayMotivation Meditation is the medicine for all disease..keep ourself motivated in this pandemic condition of Corona Virus,2021-05-10 15:17:43,YogeshGoyal0777,"Noida Uttar Pradesh, India",corona virus
The corona virus only comes to the poor. I ask Prime Minister Imran Khan if this is your new Pakistan. Did you vote… https://t.co/m6L0pyvOZj,2021-05-10 15:17:34,nD99066487,"Sanghar Sindh, Pakistan",corona virus
RT @arahojtj: corona virus infected! ;(,2021-05-10 15:17:33,AkashSKharvi2,Heaven,corona virus
"MIN

CORONA IS NO VIRUS BUT HUMAN GMO CAUSED BY M RNA

++POISON TO MODIFY RNA GENE TO KILL 7 BLLN++.

IT CAN BE REM… https://t.co/Wm1lmLvtKl",2021-05-10 15:17:04,yongkpark2,seoul s kor,corona virus
@AshwinGour4 So you still aren't aware of that report claiming how China weaponised the corona virus.  Australia do… https://t.co/8IsifQUk4e,2021-05-10 15:17:00,Phoenixwing_7,Seoul ,corona virus
@ARanganathan72 Is it possible that we vaccinate our maximum population and a new varient of Corona Virus comes in… https://t.co/sDOcOUXI3e,2021-05-10 15:16:19,sushrut_oza,"Latur, India",corona virus
"CY

CORONA IS NO VIRUS BUT HUMAN GMO CAUSED BY M RNA

++POISON TO MODIFY RNA GENE TO KILL 7 BLLN++.

IT CAN BE REMO… https://t.co/akqpQbvZki",2021-05-10 15:16:16,yongkpark2,seoul s kor,corona virus
RT @StellaParton: 581 thousand souls have been lost to Corona virus in the United States so far and 3.27 million world wide as of today. Pl…,2021-05-10 15:16:11,KathleenJaege13,"N.J., United States",corona virus
RT @ayhussain: Kashmiri Pandit body demands ex gratia of Rs 4 lakh to kin of every person killed by corona virus. Says govt was late in res…,2021-05-10 15:16:10,shml2050,Lost,corona virus
#swara #SwaraBhasker #arfakhanamshervani #rana #NDTV #RavishKumar kumbh is spreading corona virus...ooops again it’… https://t.co/IawKSMwV59,2021-05-10 15:16:02,SuvigyaSharma14,,corona virus
"RT @MalaniSohail: #ArrestBJPMLASatish
#TejasviSuryaExposed 
#tejasvisurya 
He is more harmful and dangerous than corona or any other virus…",2021-05-10 15:15:28,RoyHrisav,"West Bengal, India",corona virus
"@sailorrooscout @Niko4460 It's a variant first found in Mexico, formerly known as B.1.1.222 it seems.… https://t.co/g8RSFVkbXL",2021-05-10 15:15:23,voigt_peter,"København, Danmark",corona virus
"Elderly Covid patients defeat the virus with courage, willpower 

#CovidPatients #CoronaPatients #Coronavirus… https://t.co/1L8tw7ILp4",2021-05-10 15:14:24,yespunjab,Punjab,corona virus
"Depopulate
Cripto currency, Cashless, Digital payment, corona virus etc these all are mission. https://t.co/1n57dEeRG9",2021-05-10 15:14:17,AftabAG,"West Bengal, India",corona virus
"CORONA IS NO VIRUS BUT HUMAN GMO CAUSED BY M RNA

++POISON TO MODIFY RNA GENE TO KILL 7 BLLN++

10 MY 21 SEOUL
ZZZZ… https://t.co/yumia1yDBx",2021-05-10 15:14:16,yongkpark2,seoul s kor,corona virus
