text,date,user,location,keyword
RT @teacher_choice: Read the excellent report from @SusanBEdelman in @nypost on this new illegal COVID Vaccine requirement from Harlem Succ…,2021-05-09 18:19:20,teacher_choice,New York,vaccine
. #IDTwitter https://t.co/jTlRrqsper I neither affirm nor dispute,2021-05-09 18:19:19,SMParrishRPh,"Tampa, FL",vaccine
"RT @BJPLive: India receives global support in response to 'Vaccine Maitri'.

Countries across the world are extending a helping hand as Ind…",2021-05-09 18:19:19,BjpSundar,,vaccine
RT @ACTBrigitte: Bill Gates wants vaccine passports for us and privacy for himself.,2021-05-09 18:19:18,cdale1,"Lancaster, PA",vaccine
@timesofindia Moron sisodia doesn't know how vaccine are funded and manufactured. It's not that India owns astrazen… https://t.co/gKH0WhC7WD,2021-05-09 18:19:18,AshishShah1983,,vaccine
"5- and 7-year-old brothers participate in Pfizer experiment trial at Duke.........🤦‍♀️😲
https://t.co/5jUpfSjFol",2021-05-09 18:19:17,GillianMcKeith,,vaccine
"""It is necessary for people in the basic public services to be vaccinated and MoPH will give them priority in this… https://t.co/teUaT7Sell",2021-05-09 18:19:17,GulfTimes_QATAR,Al Hilal - C Ring Road,vaccine
@wilmcgil @bobomonkeyrage It’s not remotely true regarding this vaccine.,2021-05-09 18:19:17,inlondonsing,"Nashville, TN",vaccine
RT @drsdandrsn: If anyone has been waiting for a non-AZ vaccine I implore you to rethink that plan,2021-05-09 18:19:17,NicDea48,"Winnipeg, Manitoba",vaccine
@susannaaklassou It was disproven in the clinical trials and the virus itself is more dangerous for pregnant women than the vaccine.,2021-05-09 18:19:16,yodamugshot,Pisces❊ Gemini☽ Libra↑,vaccine
Covid: Dracula's castle in Romania offers tourists vaccine https://t.co/6QOy9aZqVN,2021-05-09 18:19:16,sakerrie,,vaccine
@vinswitter @Amanpr_t @Harsh_Sharma25 @Vaibhav27502668 @MeghUpdates @Abhina_Prakash Focus should be and is healthca… https://t.co/UKGFetqNy8,2021-05-09 18:19:15,ksb_1495,,vaccine
RT @rob_sheridan: Wait until he finds out my 5G vaccine microchip can hold over 100 pirated Metallica MP3s https://t.co/mjqakwtiJt,2021-05-09 18:19:15,Kaneki_Kush,SoCal ,vaccine
"RT @axios: Norwegian Cruise Line threatens to skip Florida ports over proof-of vaccination ban 
https://t.co/r9b3xkLWXz",2021-05-09 18:19:15,jengrimes8,,vaccine
"RT @DaaruBaazMehta: 💉💉WONDERFUL BY DELHI GOVT💉💉

1️⃣ 1️⃣4️⃣ 6️⃣5️⃣7️⃣ COVID #vaccine shots administered on 7️⃣th May

1️⃣ 2️⃣8️⃣ 4️⃣4️⃣1️⃣C…",2021-05-09 18:19:14,Navanee77287719,,vaccine
"@ThaddeusRussell There are two ways to get antibodies, the vaccine is the significantly less harmful way.",2021-05-09 18:19:13,Mikko_Freeman,Usa,vaccine
@MarthaDeSimone2 @YorkRegionGovt I don’t agree. Younger population should get 1st dose vaccine first before giving anyone 2nd dose.,2021-05-09 18:19:13,_jinqian,"Richmond Hill, Ontario",vaccine
RT @asadowaisi: We need free &amp; universal vaccination. Vaccine procurement can be centralised but the execution of vaccination operations de…,2021-05-09 18:19:13,azamvakil,"Hyderabad, Telangana, India",vaccine
RT @harrisonjaime: Reminder that all Americans 16 and up are now eligible to get a COVID-19 vaccine! Head to https://t.co/pjbPNV3Tbo to fin…,2021-05-09 18:19:12,debrode,Ecuador,vaccine
"@Tony_Yorkshire @LoyalDefender2K Absolutely my friend. Sad they can’t come up with a single thing. Economy booming,… https://t.co/QjIx0YaAj5",2021-05-09 18:19:12,vis_unita,"Nantwich, England",vaccine
I agree with you from the standpoint of a community pharmacist - people are complaining about more side effects fro… https://t.co/1oP14nRaMB,2021-05-09 18:19:12,lmv6719,"East Gwillimbury, Ontario",vaccine
"It has just hit me that I’m running off the COVID vaccine, 3 hours of sleep, and half a bottle of water ummm",2021-05-09 18:19:11,Mayachuchu13,READ CARRD👉🏽,vaccine
"RT @JoyAnnReid: Because covid denialism, voter suppression and cruelty are bad for business. https://t.co/6jkVP3Vc1V",2021-05-09 18:19:11,FlameChaser121,Minnesota,vaccine
India’s “Tsunami” of COVID &amp; The U.S.’s Slowing Vaccine Demand | The Dai... https://t.co/tIVzmG1dOr via @YouTube,2021-05-09 18:19:10,Shipra1211,India,vaccine
We do love Mama Wick and we love that she’s part of this campaign even more! A full leotard huh? 😳😳 I wonder they c… https://t.co/1GNdNPJN47,2021-05-09 18:19:10,thisisourshotca,Canada ,vaccine
@DuaneBratt @pj_ginger Now that the USA has fully done 100 million they are the  vaccine philanthropist that JT so… https://t.co/0MHqQKtmja,2021-05-09 18:19:10,KenFleury,,vaccine
"RT @thewire_in: Transmission of the virus should also be reduced as much as possible while the vaccine is rolled out, The Lancet said, aski…",2021-05-09 18:19:09,ch0c0latem00n,"Bengaluru, India",vaccine
"life update: i've got my second dose of the covid vaccine.

now let’s hope everything is fine for the rest of days… https://t.co/X6FmQ7yHDW",2021-05-09 18:19:09,AphrodisiacRose,Relax dude is just anime.,vaccine
Incompetent EU couldn’t organise vaccine. 27 countries invented one that needs -80C. French vaccine didn’t work. Bo… https://t.co/KSFNCUkm3O,2021-05-09 18:19:09,DerekTighe4,"London, England",vaccine
"Moderna : U.S. CDC Says Delivered 329,843,825 Doses Of COVID-19 Vaccine As Of May 9 Versus 329,840,055 Doses As Of… https://t.co/ndEHScBfh5",2021-05-09 18:19:08,SniffOutStocks,"San Diego, CA",vaccine
@soildweller Me omw to get a 2nd dose of a vaccine even tho I'm not the required age https://t.co/5rVYXGH9BR,2021-05-09 18:19:08,KaibuKingEXTRA,,vaccine
RT @ksorbs: 2020: guys relax there’s not gonna be a vaccine passport. Anyone saying there will be is a conspiracy theorist spreading misinf…,2021-05-09 18:19:08,joshervin2,United States,vaccine
RT @KeySpeculator: #COVID19 updates and charts. https://t.co/88Kx5Efci2 #ABC #CBS #NBC #NPR #PBS #FoxNews #FoxBusiness #Drudge #CNN #MSNBC…,2021-05-09 18:19:07,CaronaUpdates,,vaccine
RT @Al5ansa: How are non vaccinated a threat to the vaccinated if the vaccinated are taking it for the mere reason of protection? If you ch…,2021-05-09 18:19:07,aby_alkhater,Lost in Space ,vaccine
@RakeshSinha01 @RahulGandhi Every evening he gets. That's what people are talking I don't know why it's daily? What kind of vaccine is it? 🤔,2021-05-09 18:19:07,Vjay2201,,vaccine
Some Countries Shift Guidance on AstraZeneca Vaccine https://t.co/NCX6Hgw316 https://t.co/fLKQSAb9vp,2021-05-09 18:19:06,SniffOutStocks,"San Diego, CA",vaccine
"RT @AnthonyDiComo: From the Mets: Earlier this week, the COVID-19 vaccine clinic at Citi Field administered its 100,000th dose. The clinic…",2021-05-09 18:19:06,CDiaz1225,"Long Island, New York",vaccine
RT @TheWolfpackIN: Ukraine to purchase upto 15 million doses of Indian produced Novavax vaccine this year.,2021-05-09 18:19:06,khatvaanga,Eswara's feet ,vaccine
RT @DrTeckKhong: Six people who tested positive for COVID-19 in hotel quarantine in the past three weeks had already been fully vaccinated…,2021-05-09 18:19:05,wardj15,wales,vaccine
RT @TheDailyEdge: Rupert Murdoch got vaccinated in December. Fox News hosts are still spreading vaccine misinformation in May. https://t.co…,2021-05-09 18:19:05,azantitrustatty,"Scottsdale, Arizona",vaccine
Y’all I havnt seen @daintywitch in so long and I ran into her getting my vaccine. Now I’m giving her live updates https://t.co/l41FuNgqxx,2021-05-09 18:19:04,wisdompinkie,some theatre probably,vaccine
"RT @ebennett74: When @CDCgov says only COVID-vaccinated kids don’t have to wear a mask at camp *outside*, smart parents will recognize a ma…",2021-05-09 18:19:04,growthepod,,vaccine
"@SueReyn52586374 @aslavitt46 Yep they'll claim that evil Vaccine that Trump said was good to get.

And that *Shakes… https://t.co/0NAI9jZ46K",2021-05-09 18:19:04,Dark_Link_1996,"Orange, CA",vaccine
"RT @VinodKu50386877: @RakeshSinha01 @RahulGandhi Sinhaji is there a vaccine effective against hate? 
Lot of Sanghis around... So just asked…",2021-05-09 18:19:04,Lord74891632,,vaccine
"RT @samirsaran: There is dawning realisation that without ramping up #vaccine supply considerably, the world cannot get out of the clutches…",2021-05-09 18:19:04,sanjaykharwar,India,vaccine
PSA- the vaccine is only approved for emergency use. It is still an experimental drug! You do not have to get the v… https://t.co/4LOAGCPb5w,2021-05-09 18:19:03,LeanRight123,,vaccine
RT @sailorrooscout: Vaccines work. 15 cases of B.1.617 were found in a London care home where residents had their 2nd dose of AstraZeneca’s…,2021-05-09 18:19:03,Beastly_Drohan,"Orlando, Florida, USA",vaccine
"RT @LanceUSA70: Do I have this right - my nieces/nephews wearing bullet-proof backpacks to a school with metal detectors, armed officers, a…",2021-05-09 18:19:03,delong_lopez,Middle Earth,vaccine
"I got Toyotas &amp; got the Pfizer Vaccine, fuck me. 😪😪😪 https://t.co/OqrxBIpCq3",2021-05-09 18:19:02,OGxLionheart,"36.0378° N, 79.0343° W",vaccine
"RT @RahulGandhi: Vaccine budget- underutilized. 

Human life- undervalued. 

Because PM’s ego- overinflated. https://t.co/OTEOCYOG4n",2021-05-09 18:19:02,Mediarama2,,vaccine
"How and where to get the COVID-19 vaccine in Florida▶https://t.co/ZfbfWyVutK 

#MothersDay #ButterTeaser1… https://t.co/8aDpmon7tn",2021-05-09 18:19:02,shalabh1977,India,vaccine
"RT @MarshallProj: Cops aren’t getting the coronavirus vaccine, posing risks to public safety. In cities like Las Vegas, Atlanta, and Columb…",2021-05-09 18:19:01,bicmay,"Houston, Texas",vaccine
"@AP_Africa @errollouis ""The World Health Organization says nearly a dozen countries — many of them in Africa — are… https://t.co/j8c1tVR2ED",2021-05-09 18:19:00,susansternberg,,vaccine
Why the EU’s Vaccine Strategy Will Pay Off in the End - Carnegie Europe - Carnegie Endowment for International Peace https://t.co/cR14CafzFX,2021-05-09 18:19:00,credit_spreads,above the icloud.....,vaccine
RT @MohitKPandey: ..@RakeshSinha01 do you have vaccine?,2021-05-09 18:19:00,ShaliniSinghINC,Lucknow Jaunpur,vaccine
RT @DevanSinha: 15 cases of B1617.2 (🇮🇳 variant) in care home in London a week after 2nd dose of Oxford/AZ- likely too soon for full effect…,2021-05-09 18:19:00,KungFuElk,,vaccine
@RandyPettapiece Thank goodness Public Health Units and Vaccine Hunters Canada have their act together or this may… https://t.co/GLotUwmlCO,2021-05-09 18:18:59,ProvPolitics,"Burlington, Ontario",vaccine
"RT @DailyExposeNews: BREAKING - An investigation into why people are going blind after having the C0V1D jab...
https://t.co/oikUmKffaS",2021-05-09 18:18:59,BrynFry,France,vaccine
"RT @unexpected5678: Vaccine doses - Unavailable. 

Human life- undervalued. 

Because CM’s ego- overinflated. https://t.co/msRUhrfuo2",2021-05-09 18:18:58,sanjaygogineni,"White Field, Bengaluru South",vaccine
"RT @AgnesOfTheDogs: @DavidAFrench India, Nepal, Pakistan, Sri Lanka all desperately need an effective, temperature-stable, single-dose vacc…",2021-05-09 18:18:58,Sierra0505,,vaccine
"@CPHO_Canada Happy Mother's Day. Many moms, grandmothers &amp; great grandmothers are awaiting their 2nd vaccine-can we… https://t.co/PcaPGvTPdR",2021-05-09 18:18:57,happybrainMD,Toronto,vaccine
@mintshipiscream T__T aww minty thanks!!! it's hard bc i always feel like i have to keep going [i was almost hoping… https://t.co/KWEySjOBWj,2021-05-09 18:18:57,sakesword,ロンのベッド😴,vaccine
For what are we provoking people to gain popularity..To prove that we are right and the union government has not do… https://t.co/YUo7iTSWHl,2021-05-09 18:18:57,retailindetail1,,vaccine
"RT @PooyaKazemi1983: I’m personally definitely 100% done with Covid two weeks after my second dose. 

This messaging by @CPHO_Canada &amp; @CTV…",2021-05-09 18:18:57,AngelaW98807861,,vaccine
When people are so brainwashed by Fox that the vaccine is going to kill or let the government control them that the… https://t.co/7oEzft5xlE,2021-05-09 18:18:56,savage_vegan013,The Moon (hopefully),vaccine
"RT @MacaesBruno: Adults with at least one vaccine
EU 33%
US 58%
UK 67%
The 70% goal is very near for the UK. Probably two weeks",2021-05-09 18:18:56,Ventdeponent1,Terres de Ponent,vaccine
"@MSimath @mkstalin @RAKRI1 @NHM_TN @Udhaystalin Need of hour, Door to door vaccine. But 30 mins people have to be u… https://t.co/y0aDzkR9LS",2021-05-09 18:18:55,DeviYogha,Chennai,vaccine
RT @TiffNFord: Has anybody else had a weird first period after their COVID vaccine?,2021-05-09 18:18:55,BirchallVerity,,vaccine
RT @Nithya_Mandyam: Karnataka State is happy to announce that beneficiaries aged 18 to 44 years will be #vaccinated with #COVID19  Vaccine…,2021-05-09 18:18:54,ms_sumi,"Bengaluru, India",vaccine
"@poli_nerd @DFisman @hill_chris Up to April 28, the UK reports 6 cases after 2nd dose, with 5.9 million second doses https://t.co/qZOFLWXv4t",2021-05-09 18:18:54,Apkallatu,"Toronto, Canada",vaccine
RT @S1947A: @PCheppudira Pfizer vaccine should not come 2 IN..it will be a disaster. https://t.co/mf235kWky7,2021-05-09 18:18:54,abaranwal1802,"New Delhi, India",vaccine
RT @SBCPublicHealth: New appointments are available for single dose vaccine clinics throughout Santa Barbara county! Walk-ins accepted or t…,2021-05-09 18:18:53,AtmikaIyer,Isla Vista,vaccine
"RT @unicefireland: On @rtenews at 6, the #Donegal community whole-heartedly supporting #getavaccinegiveavaccine

No one is safe until we ar…",2021-05-09 18:18:51,elunedkilkenny,"Kilkenny, Ireland",vaccine
"RT @pcsarangi: India-EU Summit: EU leaders extend solidarity to India, PM Shri @narendramodi ji presses for vaccine patent waivers
https://…",2021-05-09 18:18:51,Varunshukla1008,"नई दिल्ली, भारत",vaccine
"RT @chrisvanderveen: Y’all.  

I’m the moderator of this.  

We’re talkin COVID vaccine.  And what it means for our immediate and not-so-im…",2021-05-09 18:18:51,respectsnothing,,vaccine
"RT @GauravPandhi: Y'all should be more concerned about Jashodaben. Your bhabhi needs a vaccine more than anyone else, right now!",2021-05-09 18:18:50,AnshulSinghalln,"Jaipur, India",vaccine
RT @laboussiere: It's a shame! 😡 5- and 7-year-old brothers participate in Pfizer vaccine trial at Duke https://t.co/oRKk6DWf8b,2021-05-09 18:18:49,normsaid,World,vaccine
"@guardian after the vaccine: I crave human blood and avoid direct sunlight, otherwise, fine.",2021-05-09 18:18:49,SkiingBlock,New Zealand,vaccine
@steinbach_memes As in the same vaccine that is being used all over the world?!?!?,2021-05-09 18:18:49,SantosLHalper,"Lockport, Manitoba",vaccine
RT @repuboftiktok: This guy in Minnesota stole his COVID vaccine from a CVS with the intention to bring it to an independent lab. https://t…,2021-05-09 18:18:48,raven0140,tie dye skies 🌦,vaccine
"@desh_jn @PMOIndia @narendramodi @MoHFW_INDIA Census need only 1 pen and 1 paper  but doing vaccine , you need extr… https://t.co/Q8PsyvB1cf",2021-05-09 18:18:48,NithinSasalu,,vaccine
RT @DrTomFrieden: The vaccine saves your body from the risk of fighting Covid unprepared by giving your immune system instructions to recog…,2021-05-09 18:18:48,jclopezlena,Baja California,vaccine
"RT @scroll_in: #Covid19: Double mutant strain might be evading vaccine protection in India, says top WHO scientist

https://t.co/5K9aNvT9fH",2021-05-09 18:18:48,maroofkhanqmc,,vaccine
"RT @KiranKS: 1) As soon as Modi govt decentralised the vaccine procurement allowing the states to procure as they wish, from whomever they…",2021-05-09 18:18:48,AshwatthamaSP,,vaccine
@ShamikaRavi Could it be the fact that there's massive overcrowding at the vaccine dispensaries. And a fair number… https://t.co/ZfhO1zGmSL,2021-05-09 18:18:47,purbabangiya,,vaccine
"RT @GlobalNational: Despite COVID-19 vaccine ramp up, experts say Canada still in for ‘summer of uncertainty’ https://t.co/FUlpAa2Fza https…",2021-05-09 18:18:47,Ojibray,,vaccine
@docdkp_ @AZKellyT The last guy suggested using hydroxycloroquine sulfate - medicine used in the treatment of malar… https://t.co/M53ekIoslf,2021-05-09 18:18:47,Paul_ASU,,vaccine
RT @anklepygmy: @Sophiecbrr This is the best talk of all about the vaccine really everyone should WATCH!!!,2021-05-09 18:18:47,educatedpleb,south east London ,vaccine
"RT @GOPChairwoman: Thanks to policies from President Trump and Republicans, the economy was roaring back and a vaccine was being robustly d…",2021-05-09 18:18:44,marilynshipman,,vaccine
@JulieSLalonde vaccine QUEEN 😍,2021-05-09 18:18:44,SarahDunsworth,slammertown. ,vaccine
RT @MarkChangizi: I am simply asking you and your infant to wear a mask and lose your livelihood and take a rushed vaccine and to not argue…,2021-05-09 18:18:44,goodbyegirl1012,"West Palm Beach, FL",vaccine
"@News18India @DrSwatiShow @prateektv It's idiotic to compare USA FDA to Indian third grade Drug controller. 
USA do… https://t.co/MBm929Xl4k",2021-05-09 18:18:43,CryptoBlueX,,vaccine
"RT @BangaloreMirror: #Facebook has partnered with the Indian government to roll out a vaccine finder tool on its mobile app in India, which…",2021-05-09 18:18:43,JNithesh4,,vaccine
RT @spoilitician: Have you taken the vaccine shot yet?,2021-05-09 18:18:42,spoilitician,Twitter,vaccine
"RT @EssexPR: But you can’t currently sit inside a restaurant with your wife, husband, mother, father or friend.. 
70,000 inside at the boxi…",2021-05-09 18:18:41,HopeFrequency,,vaccine
@PopBangHugh Did she call to arrange for you to get your vaccine early?,2021-05-09 18:18:41,WFKARS,"Maine, USA",vaccine
"@dailyblastng Oh, okwuariala? 
Winners members can now take?
They are not pigs again?🤣😂

""If you want the vaccine,… https://t.co/5rn0c3SGBM",2021-05-09 18:18:40,chuckdeni,Portharcourt-Nigeria,vaccine
"RT @gauravbh: COVID-19 vaccine rollout by India has 'rescued the world' from pandemic, says Dr Peter Hotez

https://t.co/yjOICnW11R",2021-05-09 18:18:40,jdrcsm,"Assam, India",vaccine
@dabi_tina No vaccine in our state#jharkhand,2021-05-09 18:18:39,sam4goodones,"Hinoo, Ranchi",vaccine
"RT @GHS: “I call upon the US to put an end to export bans on vaccines and vaccine ingredients which prevent production.”

-Emmanuel Macron…",2021-05-09 18:18:38,samuelcamarade,,vaccine
Me when others ask if I have had my vaccine either they think I am old or not realised I am still young https://t.co/e4pWyV4Bht,2021-05-09 18:18:38,MatthewFoster20,"Wolverhampton, England",vaccine
Fact check: No evidence that a 2-year-old died after getting Pfizer COVID-19 vaccine - USA TODAY https://t.co/6jqZ9MDLML,2021-05-09 18:18:38,GenBioUSA,"Aliso Viejo, CA",vaccine
"RT @WorldwideSelG: ""With such a special host, it’s no wonder that VAX LIVE was able to mobilize more than $302 million in funding and secur…",2021-05-09 18:18:38,XOSouvenir13,,vaccine
#TeamPfizer update: 48+ hours after the vaccine. My arm was quite sore yesterday but is starting to feel much bette… https://t.co/lLvjTbh2qQ,2021-05-09 18:18:36,RebaSigler1,"Ottawa, Canada",vaccine
"Not to forget that with 16% vaccines being given as gifts, the hoopla about ""vaccine Maitri"" was made in such a way… https://t.co/jwPRLMyr0g",2021-05-09 18:18:36,sambit_dash,Manipal,vaccine
"RT @chatora_baniya: When you can't get her, just call her vaccine !!",2021-05-09 18:18:36,HindustaniBen,"Jharkhand, India",vaccine
@kukadegaurav I agree the Govt sent vaccines at a time when no had anticipated the second wave. But it’s wrong to s… https://t.co/sMPkEvfpoQ,2021-05-09 18:18:36,pavankamat,Mumbai/Pune,vaccine
"RT @nirav_mainecdc: Happy Mother’s Day! The mobile vaccination unit is up and running in Waterville at the LaFleur Airport. 

The site is g…",2021-05-09 18:18:35,BlackmanLiz,,vaccine
"RT @VaibhavKorgaon5: @Laxjai999 @mybmc I also booked 2nd dose vaccine @Sushrut Hospital, Chembur for 15May almost a month ago... yday they…",2021-05-09 18:18:35,Laxjai999,,vaccine
"Ma', am sorry for the loss, and Om Shanti🙏. Today you lose one soul but God will give you the courage to save so ma… https://t.co/BKjZV6TljF",2021-05-09 18:18:35,lucky_dobal,"New Delhi, India",vaccine
@BruceHa86541108 @seanhannity You do realize the vaccine was created during the Trump administration and was only a… https://t.co/LMvDM6v91S,2021-05-09 18:18:34,AndelinDamon,,vaccine
"As global south in particular is seriously lagging behind Covid innoculation, &amp; as new variants surface, my article… https://t.co/H2Lys8LLzi",2021-05-09 18:18:33,omerjaved7,"Lahore, Pakistan",vaccine
Whelp its day 3 of my 2nd vaccine dose in me and I experienced slight chills this morning and I feel like i've ran… https://t.co/5FQaPihtil,2021-05-09 18:18:33,kamron117,Utah,vaccine
@patter899 @tedrobak @aretieare @charlesadler The entire field of medicine is based on the fact that sometimes the… https://t.co/HL130hOkWp,2021-05-09 18:18:33,Alabastyr,"White Rock, British Columbia",vaccine
"RT @agghhjenny: Isn't she the same person who said, “I don't care if you get the vaccine. I personally won't get it”. She's weird",2021-05-09 18:18:32,Irene2raw,"Visalia, CA",vaccine
@pub_neat But they want vaccine hesitancy. That's the plan. Or the shortage will become a bigger issue than it is a… https://t.co/UlPPTuDleP,2021-05-09 18:18:32,aarishc,"Noida, India",vaccine
"RT @w_terrence: The Delta Gate attendant for my flight  just told everyone they have to wear a mask even if they are fully Vaccinated.

Can…",2021-05-09 18:18:31,VincentNekky,,vaccine
"RT @pcsarangi: 'India Doesn't Need Vaccine Supply Lectures; Has Exported For Humanity': France's Macron
https://t.co/PP3I9kJbpy

via NaMo A…",2021-05-09 18:18:31,sikandarbjp,"Cuttack Odisha, India",vaccine
@nustud2007 @MeJustMe110 @cdleonx @MDHtoo @FaceTheNation @ScottGottliebMD And many teachers are returning to the cl… https://t.co/lSg4MNgZ1n,2021-05-09 18:18:30,HoJack214,"Dallas, TX",vaccine
"@libertarianista @Repinerator @VMSwiderski I think there’s crossed wires here. Went for lunch today;
Me “how did yo… https://t.co/AD46NphK6O",2021-05-09 18:18:30,putey_pute,"Aberdeen, Scotland, UK",vaccine
"RT @mipaltan: Is it safe to take the COVID-19 vaccine if you're under medication or have a medical condition?

🎥 Dr. Swapneil Parikh answer…",2021-05-09 18:18:28,RaxRaksh,"Karnataka, India",vaccine
RT @k_colonialism: Bill Gates says he opposes a patent waiver for life-saving vaccines because the South lacks the facilities to manufactur…,2021-05-09 18:18:28,arslankhan_24,افغانستان,vaccine
"RT @aslavitt46: VACCINE UPDATE: Vaccines reported today up over 10% from last week. 

5.5% of adults vaccinated over the last week with eit…",2021-05-09 18:18:27,BookofJonah,"Las Vegas, NV",vaccine
"RT @MajorPoonia: French President Macron says at the #EUSummit 
“India 🇮🇳 does not need to listen to lectures from anyone about vaccine sup…",2021-05-09 18:18:26,Lemon19202407,"Noida, India",vaccine
"RT @OregonState: Student Day at Reser Stadium Vaccine Clinic. 

📅: May 12
🕘: 9 a.m. – 5 p.m.
Appointment preferred: https://t.co/jaqThlvC9o…",2021-05-09 18:18:26,debussygroupie,she/her,vaccine
Is 'long vaccine' a thing yet?,2021-05-09 18:18:26,gordonashworth3,,vaccine
"RT @BhadmusAkeem: If some denomination of Churches/Christians say no to the vaccine &amp; continue to insist it's their right to do so, then th…",2021-05-09 18:18:25,hadephunke,"Lagos, Nigeria",vaccine
"RT @APFactCheck: An online claim that Pfizer admits vaccinated people can ""shed"" the COVID-19 vaccine to unvaccinated people is false. 

CO…",2021-05-09 18:18:25,VaGentlenerd,Serenno's Funeral Moon,vaccine
"RT @AgentSaffron: Correlation is not always equal to causation. 

Consider deleting this tweet because it might be misused by anti vaccine…",2021-05-09 18:18:25,PKR70,New Delhi,vaccine
"@Amitjanhit @msisodia Still no clarification on oxygen hoarding, Kalra case and all the fake ads. All they know is… https://t.co/8ELLCZ1iuH",2021-05-09 18:18:24,SonGokuSSGodDX,,vaccine
"@mlilleker @sweet_vxr Anecdotal, I have family friends who have died of it and one of my relatives caught it just r… https://t.co/Oq9fd19YSR",2021-05-09 18:18:24,JoshuaF53633592,,vaccine
"RT @SaskHealth: ❗️Important reminder❗️
Did you book a COVID-19 immunization appointment but decided to go to a drive-thru/walk-in vaccine c…",2021-05-09 18:18:24,RHCarpentier,"Regina, Saskatchewan",vaccine
"RT @iScrew: #Gujarat police unleashed lathi charge on people queuing up for vaccines in Surat

200 people queued up for vaccine in Vesu are…",2021-05-09 18:18:23,chennai123,"chennai,India",vaccine
@Carl_Spackler99 @NCballislife @thereal_truther @naomirwolf Covid vaccine isn't mandated either.,2021-05-09 18:18:23,TeamInsane72,"Connecticut, USA",vaccine
"@jamft But the government has to keep the Ruse going ....So lockdowns continue , Intimidation of Peaceful Protestor… https://t.co/mAVzImbFNd",2021-05-09 18:18:22,tringram1,,vaccine
d-6 before my covid vaccine!,2021-05-09 18:18:22,zaratheflower,"Paris, France",vaccine
@Bibllustrated How is the vaccine supply in Serbia?,2021-05-09 18:18:22,SiskoWorld,DS9,vaccine
"RT @DropTheDie: Had a dear friend of mine reach out, really nervous and suspicious of the vaccine.

I explained how the vaccine works and w…",2021-05-09 18:18:22,FNDungeonMom,United States,vaccine
"@aartic02 FYI 

@JoeBiden is not asking for medical aids from foreign country 🤔

@msisodia who was fighting for max… https://t.co/maGcCjwV8L",2021-05-09 18:18:20,harsha_nanaiah,,vaccine
Which arm y’all got yo vaccine in?,2021-05-09 18:18:20,passthechill,"Atlanta, GA",vaccine
@John7Istheman @binaryanalogue The proper studies have been done. Plus millions of mRNA vaccines have been given to… https://t.co/SrE6MVES6Q,2021-05-09 18:18:19,MargaretChown,toronto,vaccine
When Delhi was gasping for oxygen and vaccine brooms were selling oxygen and vaccine in black market. AAP MLAs have… https://t.co/bLYCuHTFmc,2021-05-09 18:18:19,sritharan54,,vaccine
"RT @EileenMarieSar1: Trump would have held the vaccine hostage, or just allowed it to his biggest donors.",2021-05-09 18:18:19,niggling,Wine country,vaccine
"RT @pressprogress: Montréal’s biggest COVID-19 vaccination site was shut down thanks to online fringe groups, QAnon followers and Maxime Be…",2021-05-09 18:18:18,C_Nowlan,Global,vaccine
This is Tea Rocks. The shop owner truly thinks the vaccine will shed and do harm to people. #VaccinesWork… https://t.co/wYKpQMiAEm,2021-05-09 18:18:18,LDesertwave,,vaccine
RT @GlblCtzn: BREAKING — #VaxLive: The Concert to Reunite the World mobilized $302M+ in funding and secured 26M COVID-19 vaccine doses to e…,2021-05-09 18:18:17,Linda26544502,,vaccine
RT @RealMattCouch: Texas Nurse Says She Was FIRED for Refusing Covid-19 Vaccine (VIDEO) https://t.co/tbsINYjH8v,2021-05-09 18:18:16,Helen47,USA,vaccine
"RT @thewire_in: “We have never expected people to register on their own and come for appointments, in earlier vaccination programs,” he tol…",2021-05-09 18:18:16,Upinder84377418,"गाज़ियाबाद, भारत",vaccine
RT @JamesGRickards: Here's the man who financed Chinese research into bat coronavirus genetic engineering. He also holds a patent on inputs…,2021-05-09 18:18:16,Angelo99032969,,vaccine
RT @vonderleyen: Happy to announce that @EU_Commission has just approved a contract for guaranteed 900 million doses (+900 million options)…,2021-05-09 18:18:15,CoWaser,,vaccine
@wildkatphoto @Chief_Wildcat Nothing is guaranteed. But the chances of avoiding an endemic situation are much great… https://t.co/oBuEHR5j4X,2021-05-09 18:18:15,kcmoemaw,,vaccine
"There have been quite a few public health successes recently. Hospitalizations and deaths are down overall, and ove… https://t.co/dnMQRiLGJ6",2021-05-09 18:18:15,jam_shenanigans,,vaccine
"RT @pub_neat: This is reckless + deliberate. Correlation is not causation. My econ prof in PG said, ""If I was wearing shorts before my deat…",2021-05-09 18:18:15,Sayyara82,Nowhere ,vaccine
"India-EU Summit: EU leaders extend solidarity to India, PM Shri @narendramodi ji presses for vaccine patent waivers… https://t.co/OPt7fEAldE",2021-05-09 18:18:15,pcsarangi,"Nilgiri,Balasore,Odisha",vaccine
"@CorkCoypu Fuck this!! I’m definitely not having the the #Covid_19 vaccine, if this is it affects people. First one… https://t.co/l5S3jll7cz",2021-05-09 18:18:14,RobertBullman,"England, United Kingdom",vaccine
@JakeLobin I'm actually in a meeting with Bill Gates tryna find a new way to plant micro chips in people because th… https://t.co/v1VwlbuiQV,2021-05-09 18:18:14,0_outsider2,downbad village,vaccine
