text,date,user,location,keyword
"RT @CTVNews: Nova Scotia government granted injunction to stop anti-mask, anti-lockdown protests https://t.co/nU0ymPlt9q",2021-05-15 15:53:18,suvoda_monika,,lockdown
RT @Prabhu3098: Full Lockdown in TamilNadu State From May 10 To May 24 !! We Ask Every one To Be Careful by strictly Following it Staying…,2021-05-15 15:53:18,Vinayag38105037,,lockdown
"RT @Gillian24448105: This subject has stirred up emotions today on twitter. So here's a quick poll:
Do you think Boris Johnson should delay…",2021-05-15 15:53:17,FleurTaylor12,"West Midlands, England",lockdown
@PapillonLvr @BrianPallister This is obvious all across the country. The first lockdown was to allow time for our H… https://t.co/VtHokzw7QN,2021-05-15 15:53:17,Blaze40612403,,lockdown
@Awadhtrk @bickybadhera @BhartiyAbroad @shahid_siddiqui @MukeshSharmaMLA @priyankagandhi How ?? That's why HC is be… https://t.co/p9bFaWTZdl,2021-05-15 15:53:16,nasbtv,Bangalore,lockdown
@philip_deeks It is because Philip last year I lost my heart and I was in hospital 10 weeks and had to have open he… https://t.co/U6VMG2UKKM,2021-05-15 15:53:16,Ne3Steve,"Gosforth, Newcastle upon Tyne",lockdown
@DeionSanders Lockdown Lenoir.,2021-05-15 15:53:15,theegibster,,lockdown
"RT @MuttleyThoughts: @JuliaHB1 The ""reporters"" at the BBC should be ashamed of themselves. They are exactly the type of people Charles Walk…",2021-05-15 15:53:13,tfowkes02,"South East, England",lockdown
RT @Rifleman4WVU: Revealed: Gov. Whitmer's Spring Break Charter Flight During Lockdown Was Paid For by Non-Profit Dark Money Group - Cost:…,2021-05-15 15:53:10,mcmurchada,,lockdown
"@MamataOfficial the way lockdown is announced its like modi announced at 8 pm close everything from tomorrow, its n… https://t.co/15dMKQiq7R",2021-05-15 15:53:09,bubai_kdh,"Kolkata, India",lockdown
RT @free_thinker: A video from Pakistan was falsely shared as people flouting COVID lockdown and guidelines in Delhi's Jafrabad and Seelamp…,2021-05-15 15:53:09,sanjubhai80,अपने घर पर,lockdown
@LauraBerrillPR I hope we don't end up in lockdown again.... That Indian strain is only round the korma.....,2021-05-15 15:53:08,TBC80,,lockdown
"RT @AlanRoo64533239: @PeterStefanovi2 Peter, Im a train driver who works out of Euston. We were holed up in our house in lockdown apart fro…",2021-05-15 15:53:05,William27136245,,lockdown
"RT @senthilrajen: SadhguruJaggi Vasudev’s Isha foundation volunteers are ensuring the support is delivered even during the lockdown.

Hats…",2021-05-15 15:53:03,yographic39,,lockdown
"From tomorrow... Another lockdown for 15 days... And I swear, People are soo much stupid, they know what the hell i… https://t.co/mXwAg9LtIO",2021-05-15 15:53:03,dont_hide_MB,from the WORLD,lockdown
The low-code no-code lockdown lowdown. (Financial Times) #LowCode #SoftDev  https://t.co/Xx2UXHBSk2 https://t.co/vGzoExBqdz,2021-05-15 15:53:03,jamesvgingerich,"Waterloo, Ontario Canada",lockdown
"Less quarantine centers , less first line treatment centers. Covid positive patients spreading disease in families?… https://t.co/9ikGNlaqo4",2021-05-15 15:53:03,deepuortho,kochi,lockdown
"@FahimaIsaq You are a liar,that's an anti-lockdown protest.
Fire rockets at Israel expect Israel to fight back.#NeverAgain🇬🇧🇮🇱",2021-05-15 15:53:02,bluecitizens,Manchester,lockdown
"RT @BorrowdaleInst1: Do we have our very own #Banksy in Borrowdale

These works of art are turning up on fells and Crags all around here, n…",2021-05-15 15:53:00,ManxShepherdess,Isle of Man,lockdown
RT @shafimohammad01: Not only Palestinians but every Muslim is responsible for protection of #MasjidilAqsha. Allah will ask us in the day o…,2021-05-15 15:53:00,saadraza442,Jhelum,lockdown
"RT @NHSuk: If getting 'back to normal' is causing worries, there are lots of ways to make this time easier. Visit the Every Mind Matters CO…",2021-05-15 15:53:00,AWPNHS,Southwest,lockdown
"West Bengal lockdown: What's open, what's closed https://t.co/oIxOPdsZsn via @timesofindia",2021-05-15 15:52:59,davidrieff,,lockdown
RT @arif_suet: Bangladeshi Students need F1 visa immediately to join their Summer/Fall 2021 programs in time. Please don't cancel the sched…,2021-05-15 15:52:57,nishat_binte,,lockdown
@Kpacd We been in lockdown over a year and their protesting 48hr before it finishes 😭😭😭,2021-05-15 15:52:57,samelsmore,,lockdown
"RT @Gnanashekar: Dear @mkstalin ,

 Can you please reconsider some of the lockdown restrictions? Please allow the juice shops, restaurants,…",2021-05-15 15:52:57,subin88514824,india,lockdown
"#UP #YogiAdityanath #lockdown #coronavirus 

Lockdown extended: https://t.co/xvsNQU6OaC",2021-05-15 15:52:57,aagyaniengineer,,lockdown
@AtifRMian In lockdown and Eid holidays Pakistani nation is busy in Crypto business.,2021-05-15 15:52:56,AmtulDr,,lockdown
"I guess this is what being on a long holiday but restricted by covid lockdown looks like for me.

Scrolling on twit… https://t.co/OAOB8BW7H7",2021-05-15 15:52:55,z_hammie,,lockdown
"RT @ClimateOutreach: How can we build climate change engagement in the UK after the lockdown? 

In this blogpost, @BrionyLatter outlines ke…",2021-05-15 15:52:55,Jingyi_climate,,lockdown
"RT @saahilmenghani: 👉Delhi's weekly positivity is 16.21%

👉91% ICU Beds occupied

👉Home Ministry order- states must go for large containmen…",2021-05-15 15:52:54,NSOOD6,India,lockdown
"@ArvindKejriwal 
Dear Sir,
Kindly consider daily curfew from 6.00 pm to 5.00 am instead of complete lockdown.
Daily… https://t.co/paS5WOa7vx",2021-05-15 15:52:53,SanjayK15172208,"New Delhi, India",lockdown
"RT @djvtwit: I wrote this twitter thread during the lockdown last year, it is relevant even more now and Devotees of THE MOTHER and SRIAURO…",2021-05-15 15:52:53,djvtwit,मुंबई ,lockdown
RT @sunandavashisht: No one missed the timing of lockdown. It didn’t happen right after election was over. https://t.co/BEiOfFHBhR,2021-05-15 15:52:52,VincyDesu,Lohardaga,lockdown
"RT @KhushnumaKashm1: #IndianArmyForAwaam
To ensure that the destitute, needy and orphan are not left abandoned at this distressing time of…",2021-05-15 15:52:52,TufanPatar,,lockdown
"@JamesMelville Bollocks, they are the main cause of lockdown 2 and 3, blaming others rather than.just doing as they… https://t.co/I6nb8Yl3dJ",2021-05-15 15:52:52,packham_t,"England, United Kingdom",lockdown
"@RedJohnBounds Not so sure. With every Lockdown, their vote goes up 🤔",2021-05-15 15:52:51,duncanpoundcake,The Circle Line.,lockdown
"@AITCofficial Thanks didi for taking decision of fortnight lockdown, jai Bangla",2021-05-15 15:52:51,Prakash75663350,,lockdown
"RT @MaishaRahnuma: Dear @USAmbBangladesh, please find a fruitful solution for the F1 visas of Bangladeshi students planning to attend the #…",2021-05-15 15:52:50,nishat_binte,,lockdown
RT @pspriyanshusinh: #corrupt_BPSC @NitishKumar @yadavtejashwi @BJP4Bihar  64th bpsc is meant to create history in every sense including th…,2021-05-15 15:52:50,iRishu08,"New Delhi, India",lockdown
"Veg &amp; Fruit vendors life has taken a huge hit due to the ongoing lockdown and 4 hrs relaxation, which is said to be… https://t.co/HX7mwdsc3j",2021-05-15 15:52:49,VoiceUpMedia1,Kondapur Cyberabad,lockdown
"Has lockdown fogged your #brain?

The trauma, uncertainty and isolation of #lockdown have affected our minds and… https://t.co/70PTzTJpDl",2021-05-15 15:52:49,wellbeing4you,Global,lockdown
"RT @Sozzinski: How anybody can trust this man or this govt is beyond me. And no, ""Labour would be worse"" isn't an answer. None of them are…",2021-05-15 15:52:45,rasirgb,,lockdown
"RT @Abhilash_INC: Day 6
@IYCOdisha GS @prabodhdas1989 and Youth Congress Members distributed Food to needy People's at different Places of…",2021-05-15 15:52:44,prabodhdas1989,"Rourkela Industrial Township, ",lockdown
@Zwanguy Ontario still on lockdown huh?,2021-05-15 15:52:41,TeerTeKamaan,"New Delhi, India",lockdown
RT @MattyDilks: Get out of a year lockdown to be greeted by a shit lot of rain,2021-05-15 15:52:40,raaaachel____,,lockdown
"RT @Reuters: Turkey to emerge cautiously from COVID lockdown, Erdogan says https://t.co/pSPmposDVR https://t.co/tuSiCcezVY",2021-05-15 15:52:39,dellmhamilton,"Boston, MA",lockdown
"RT @drapr007: #BREAKING : ""Delhi is now #CoronaFree"" likely to be declare by Delhi CM Arvind Kejriwal by tomorrow with removal of lockdown…",2021-05-15 15:52:38,AjitKuchu,Global,lockdown
It is lockdown for the next two weeks and JUP will not be handling print orders. But do take advantage of the PRICE… https://t.co/EpS8GdXJe5,2021-05-15 15:52:36,ju_press,"1st floor, Information Counter, 188 Raja SC Mallik Road. Jadavpur University, Kolkata 700 032",lockdown
"#Update | States that are under lockdown in India

As of May 15, 2021 (9 PM)

#lockdown2021 #COVID19… https://t.co/J3e40UwFfq",2021-05-15 15:52:36,NewsMobileIndia,India,lockdown
@KevinLawless1 what were ye feeding that Galway football team during lockdown???,2021-05-15 15:52:35,JohnHarpur1,Dublin ...,lockdown
"RT @FutureMaha4: #BJP4TamilNadu #Puducherry
#Chennai #Tirunelveli #Madurai #Kanyakumari #Coimbatore #Trichy #Vellore #Nagapattinam #Tiruvan…",2021-05-15 15:52:34,Steven_Roy90,"Klang, Malaysia",lockdown
"Let me put this as straight as I can.

 At this point only thing that matters is how fast we can lift the lockdown… https://t.co/ie8DDaeOIP",2021-05-15 15:52:33,freemarketUP,Middle earth,lockdown
"RT @LauraCollinsYPN: Morning Leeds we’ve got a jam packed @LeedsNews for you today

@TrinityLeeds on our front as they’ve seen a boost ahea…",2021-05-15 15:52:33,PureTimRobinson,Halifax West Yorkshire,lockdown
‘@DjMariUk | #MAYMAYHEM PT.4 BASHMENT/DANCEHALL MIX 2021 | OUTTA LOCKDOWN!!🎉’ on #SoundCloud #np https://t.co/YlMgUNLrXj,2021-05-15 15:52:31,djmariuk,"Hackney, London",lockdown
"RT @CapitalLivNews: This is Jordan Banks, the young #LFC fan who was killed by lightning in Blackpool last night... during lockdown he was…",2021-05-15 15:52:30,LFC_bot_v1,,lockdown
"@BlackKnight10k Not just you. Every single thing I have do for the first few times since coming out of lockdown, it… https://t.co/ABewuJnK0w",2021-05-15 15:52:30,catwoods54,,lockdown
Just walked past the anti-lockdown protest in bristol. People carrying signs saying things like “we demand freedom”… https://t.co/0kAvURCiC6,2021-05-15 15:52:30,ShazAbdullah,"Bristol, England",lockdown
"RT @MENnewsdesk: BREAKING: Hundreds of anti-lockdown protesters march through Manchester Arndale and across city centre - WATCH
https://t.c…",2021-05-15 15:52:30,KerryDowd14,,lockdown
RT @BanksSZN: Sasha's last match was a classic at Mania in the main event I know y'all not questioning her being the best wrestler out of t…,2021-05-15 15:52:28,romshaswill,Phillipians 4:13,lockdown
"@PeterStefanovi2 Peter, Im a train driver who works out of Euston. We were holed up in our house in lockdown apart… https://t.co/q6DQHXQGxg",2021-05-15 15:52:28,AlanRoo64533239,,lockdown
I think BJ has said about local lockdowns because they stopped doing that last year and know that they are not like… https://t.co/FVUo3HrRJ9,2021-05-15 15:52:27,Jiyuu841,England,lockdown
"RT @McLauchlin: So @ComicsRealities (SUPER-COOL SPECIALTY AUTO SHOP FACADE!) opened in Dec., 2018, and has seen half its existence sucked i…",2021-05-15 15:52:27,OmarSpahi,"Los Angeles, CA",lockdown
@goldennflickerx i rarely eat breakfast too and back in lockdown last year i was barely eating and it’s only just i… https://t.co/pziYjyHAA8,2021-05-15 15:52:27,finelineashtonx,solo harrie,lockdown
RT @sokra_tease: Someone should remind Joshie that 'St Gladys of No Lockdowns' was responsible for the Australia-Wide Covid Lockdown shutti…,2021-05-15 15:52:26,whitefangdragon,Victoria Australia,lockdown
"RT @myworcester: Come visit Worcester’s Art Gallery and Museum on May 17. With loads of events including the brand new Titanic Exhibition,…",2021-05-15 15:52:25,susanmj8,"Worcester, UK",lockdown
the other art thing I'm thinking about doing is a project about lockdown &amp; Covid.,2021-05-15 15:52:23,thebookspage,Los Angeles. for now. ,lockdown
"RT @halftwottered: I wasn't expecting the drumbeat for the next lockdown in the media/NPHET for another month or two but oh well, all very…",2021-05-15 15:52:23,kennomur,,lockdown
4 accident on horse racing on 1st day. Lockdown  has affected them. They cant just compete they need to train to ge… https://t.co/Pvuw7Z2Rpe,2021-05-15 15:52:23,SarahAurlapinou,Republic of Mauritius,lockdown
RT @PTI_News: West Bengal govt announces complete lockdown from May 16-30 to curb COVID-19 spread,2021-05-15 15:52:22,Giddychirp,,lockdown
"RT @Jkid4: @catturd2 I'll give these lockdown pandemaics an answer: You don't.

They need move on with your life and start rebuilding socie…",2021-05-15 15:52:15,DMDAnGeL3,,lockdown
"Bad bunny’s music is just pandemic vibez and that’s why I can’t listen to it rn, reminds me so much of the lockdown",2021-05-15 15:52:12,zayyw0p,"HLxP, Los Angeles ",lockdown
"RT @PIBBhubaneswar: Extending a Helping Hand, @kissfoundation, #Bhubaneswar, #Odisha, distributed dry and cooked food to the needy, slum dw…",2021-05-15 15:52:11,AMIYAKUMARROU11,,lockdown
@DeborahParr @Oldboatie @ReicherStephen @chrischirp @SkyNews You have no real idea how the bulk of the U.K. populat… https://t.co/M8PmIMiSQ9,2021-05-15 15:52:11,henrysaye,Cardiff!,lockdown
"RT @BigInTheCountry: Will there be another lockdown?

Legit unsure myself. But I don't watch the news so have no clue what's going on. Igno…",2021-05-15 15:52:11,TravellingLoad1,East Sussex,lockdown
"RT @ABC: LOCKDOWN COUNTDOWN: Stunning drone footage shows mostly quiet streets across London ahead of the city's ""big unlock."" The city is…",2021-05-15 15:52:10,MenoreyesReyes,,lockdown
"RT @alimay101234: #JailTheWarCriminals at Piccadilly with Team Assange fresh from the #FreePalestune and no more lockdown rallies
#WeAreAll…",2021-05-15 15:52:09,JEFERSONFREPRES,,lockdown
Get out of a year lockdown to be greeted by a shit lot of rain,2021-05-15 15:52:08,MattyDilks,"Leeds, England",lockdown
@OfficialNcoc Significant decrease in no of cases is good news. Vaccination is also playing a vital role. Vaccinati… https://t.co/lkCPHPoOOh,2021-05-15 15:52:08,munirnawab,Pakistan,lockdown
"@amany_muhmad @SkyNews @jonathansamuels @Stone_SkyNews @DanielSeidemann @KenRoth Videos an awesome piece of propaganda, what's the context?",2021-05-15 15:52:07,larry_lockdown,,lockdown
"This site is so good for beer. A lockdown discovery. 

https://t.co/pmHlQWUADy",2021-05-15 15:52:06,Trevor_Hudson,UK,lockdown
@SkyNews Have they not heard about the deadly Indian variant? This is why we need to pause the roadmap and lockdown… https://t.co/VBk2xznDlI,2021-05-15 15:52:05,hanreed55,"South East, England",lockdown
"RT @rubychoudharyd1: #corrupt_BPSC
2021 feb...Bpsc: result in progress
March: differently abled issues 
April: again work in process 
May:…",2021-05-15 15:52:05,Thebrightfutu20,Delhi/Uttarakhand -,lockdown
"We will be attending today, but want to know why the @WRPSToday support anti-mask protests - which are the product… https://t.co/xdCErEocZb",2021-05-15 15:52:05,KitCentreNDP,"Kitchener, Ontario",lockdown
"On the occasion of Eid, #MLA Kailas ji  Gorantyal appealed to the people to remain vigilant.
It is a humble request… https://t.co/lhN4AMtnXZ",2021-05-15 15:52:04,Chandra10675741,,lockdown
"@Peston My son learnt more during lockdown than usual school. Fantastic, engaging and inspiring content produced an… https://t.co/mBuk16XbYH",2021-05-15 15:52:04,sbarlster,,lockdown
Wembley lockdown FA Cup Final #lockdown #alwayschelseafc https://t.co/BoFsBIrFGM,2021-05-15 15:52:04,GarnerboyCFC,London,lockdown
@TheBembridge It's actually hilarious. If you look at this versus the anti-lockdown protestors - they all look happ… https://t.co/xfbJPLxAL2,2021-05-15 15:52:01,Farinances,,lockdown
@sheilawalker73 Restrictions and lockdown rules don't change until a government employee loses a dime from their pa… https://t.co/BCVkvu7QjO,2021-05-15 15:52:01,TonyLip13,,lockdown
"@Jamnic_ There's going to be a lockdown in July. Mark this. Screenshot it, save it, write it on a piece of paper, t… https://t.co/d3MNYXVfBt",2021-05-15 15:51:56,wegesawegesa,East Africa ,lockdown
"RT @Bkaran31179340: @Naveen_Odisha 
@Naveen_Odisha 
Respected honourable CM sir.
GOVT.OF ODISHA
Sir,for your kind information,in this panda…",2021-05-15 15:51:56,BishoyiGopal,ଓଡ଼ିଶା,lockdown
"RT @24amcinema: #Doctor Update on May 13th or May 14th ? We know its officially lockdown, but release a statement! We want a pressnote from…",2021-05-15 15:51:56,SK_Aysha11,Kozhikode🥳,lockdown
"Xiaomi looking to re-release the Redmi Note 8 in select markets 
CLICK ON THE LINK BELOW TO SEE:… https://t.co/fuQKXDEegx",2021-05-15 15:51:55,Anonymous_o_,"Oodha, Pakistan",lockdown
They’re dragging tega feels like lockdown Twitter again😂😂,2021-05-15 15:51:55,whereiskalaro,,lockdown
RT @PamelaVelos: I'm an Ontario Doctor and I do not support extending the province wide lockdown. You don't speak for me @OntariosDoctors,2021-05-15 15:51:55,Kelly29830060,Canada,lockdown
First wave of #lockdown babies is coming,2021-05-15 15:51:53,ZaniBasra,"لاہور, پاکستان",lockdown
"So, I hurried to get ready and enjoy the blessings that Allah (swt) has put into this time of the day. Due to lockd… https://t.co/YTwLx76f0n",2021-05-15 15:51:53,labbaik2019,,lockdown
RT @sunandavashisht: No one missed the timing of lockdown. It didn’t happen right after election was over.,2021-05-15 15:51:53,ThatsWhatSeecid,"Mumbai, India",lockdown
"Bored as hell but also experiencing the worst anxiety and panic anytime I try to be social. 
Not even afraid I’ll g… https://t.co/kTXJEHGbBX",2021-05-15 15:51:52,marissadtcch,"Toronto, Ontario",lockdown
"RT @NHSWakefieldCCG: The lockdown easing will allow us to get back to doing what we love but it's okay if you're worried about it.

This #M…",2021-05-15 15:51:52,rubyslass,Here,lockdown
@BigInTheCountry The same language is now being used that has been used before all other lockdowns “tough choices”… https://t.co/G171edlfoE,2021-05-15 15:51:52,TravellingLoad1,East Sussex,lockdown
Revealed: Gov. Whitmer's Spring Break Charter Flight During Lockdown Was Paid For by Non-Profit Dark Money Group -… https://t.co/zHLaOBxwxx,2021-05-15 15:51:52,Rifleman4WVU,"Greatest Country, USA",lockdown
"@Ra_Bies    Lockdown announced in WB from 16-30/5
It seems they were waiting for Eid to get over...",2021-05-15 15:51:51,BitterTruth95,,lockdown
RT @FreeFromTyranny: Fascinating that @SkyNews is covering #FreePalestine Protest but NO COVERAGE AT ALL of equally huge Anti-Lockdown Lond…,2021-05-15 15:51:50,brido872,Glasgow ,lockdown
@AnDexVin @TheFreds @Nelly1899 Lockdown restrictions,2021-05-15 15:51:49,Neil_HDN,Essex,lockdown
Amid rising cases of #coronavirus We urge everyone to follow the covid induced government restrictions to break the… https://t.co/AraT8MZCNq,2021-05-15 15:51:49,BNWCCC,"Kolkata, India",lockdown
"May17th 🇬🇧 is just around the corner.. - so easy to hug or shake a hand and then, oops! too late. 
#hugs I thought… https://t.co/cVCJFL15MU",2021-05-15 15:51:49,rapple18,"Budapest, Hungary",lockdown
Why the fuck is there a massive March in London about something happening in Israel when we could go into another l… https://t.co/l0DWDUoov6,2021-05-15 15:51:48,JackParrington,,lockdown
@SkyNews They are trying to free 2 guys from overstaying their visas. #Glasgow #RangersFC #HunHeroes #coronavirus… https://t.co/tbQtCwUGY0,2021-05-15 15:51:48,Scots_Boss,Pictland,lockdown
"RT @GovGone: Just over 3 wks after the original lockdown, that was sold to understand this “novel” virus (it isn’t) and build up hosp capac…",2021-05-15 15:51:48,CaronaUpdates,,lockdown
RT @ManishaJ005: @boAtSupport1 I have done this and your customer care is saying this facility is not for me as i have service center near…,2021-05-15 15:51:46,RahmatH67296044,,lockdown
RT @DhanuNsui: i rqst to @Collector_NZB @cp_nizamabad to take an action on Sk fule staion during a lockdown also the bunk is opened from mr…,2021-05-15 15:51:46,INCJeevanManne,"Karimnagar, India",lockdown
RT @rishisaria: Those who are happy with the cases going down should realise 1. It is coming at a huge economic cost to daily wage earners.…,2021-05-15 15:51:45,GopaldharaTeas,Darjeeling,lockdown
"@GoingNomadUK @grumpystuman @AllisonPearson There are actual meeting records of Gupta, Heneghan and Tegnell (not Si… https://t.co/gjSHRYsFs5",2021-05-15 15:51:44,baggylondon,,lockdown
HABEEBNAGAR # POLICE STATION KAY#  INSPECTOR SRI M.NARENDER # AUR UNKAY SUB INSPECTORS # NE  MALLEPALLY # BADI MASJ… https://t.co/bPYWa28OZC,2021-05-15 15:51:44,MohdImtiyazAl18,"Hyderabad, India",lockdown
"@catturd2 I'll give these lockdown pandemaics an answer: You don't.

They need move on with your life and start reb… https://t.co/YDiTS9DgUV",2021-05-15 15:51:44,Jkid4,Maryland,lockdown
@goonereol Lockdown ne frustrate kr dia h dada.....,2021-05-15 15:51:43,dontgettserious,"Suplex City, Aryasthan",lockdown
"RT @ScottishFotoExp: The Scottish Photography Experience

We have completed our risk assessment for Coronavirus Lockdown Easing Measures, w…",2021-05-15 15:51:42,DeKervella,🏴󠁧󠁢󠁳󠁣󠁴󠁿 Edinburgh ,lockdown
Looks like people in London have had enough of this lockdown bullshit! https://t.co/vo1GOi7fyy,2021-05-15 15:51:42,1776liberty4,Nunya,lockdown
RT @Adrian_Hilton: This time last year I was swinging in a hammock drinking mojitos having a sun-scorched wail of a lockdown. Marney and Ri…,2021-05-15 15:51:42,PEMcNeil,Glasgow,lockdown
"RT @BernieSpofforth: In the Age of Insanity your government told you when to hug, who to hug and how to hug.

And you were grateful.

#COVI…",2021-05-15 15:51:40,Chris56356244,"西区, 新加坡",lockdown
@AnnalisaB Sounds glorious. For all those who have been lonely during lockdown there must be many of us craving alone time. I know i am.,2021-05-15 15:51:39,katyisheretoday,,lockdown
RT @CoachSteveDBU: Looking for a 2021 lockdown DB,2021-05-15 15:51:38,dkw10,North Carolina,lockdown
"RT @auralcanyon: @___rootless • places remember us 

Our newest now age release is available TODAY. Guitar soli zones composed during last…",2021-05-15 15:51:38,___rootless,,lockdown
"If u r excessively bored  in this lockdown situation , u can contact me  for completing my assignments and practica… https://t.co/IAeubUIUio",2021-05-15 15:51:37,_nokianism,Nokia store,lockdown
"RT @CoachDavidBaird: A huge resource of practices and games, created by myself and 15 other coaches during lockdown:

https://t.co/dWT6NqhV…",2021-05-15 15:51:37,Coach_TRBrown,,lockdown
ahahahhaahhha do they realise we ain’t in lockdown anymore 😂😂 https://t.co/jMx4qxj3t9,2021-05-15 15:51:37,dcfcGeorge_,Championship 😏,lockdown
RT @KrisGriffiths: This is the graph for the date Boris put Pakistan &amp; Bangladesh on Red List but for some baffling reason chose to ignore…,2021-05-15 15:51:35,KevinThurston11,"London, England",lockdown
@AyeDhanno Hang on..lockdown chal raha hai..why is sudama roaming outside?.,2021-05-15 15:51:33,tipsiegypsie,,lockdown
"@arungowda1111 @nishkumar1977 Yes  indeed ! Apart from huge unemployment &amp; dead bodies in rivers ,factories are und… https://t.co/VVKJkDncRa",2021-05-15 15:51:32,VenkatSagit,NewDelhi,lockdown
"RT @HARSHGU_06: Continued-I know pandemic is an unforeseen circumstance, but please dont break this trust we have in you, as breaking of tr…",2021-05-15 15:51:31,amrita_royin,,lockdown
I launched the podcast two weeks before the Covid lockdown started here. I was hoping to do 1-2 episodes a month. I… https://t.co/U5CTnOLhCA,2021-05-15 15:51:29,richburroughs,"Portland, Oregon USA",lockdown
"RT @RaboReid: You just have to look to New Zealand and Australia to see how it should be done on COVID: 
NO ONE GETS IN!
Indian variant is…",2021-05-15 15:51:29,FleurTaylor12,"West Midlands, England",lockdown
Yeah we aren’t getting out of lockdown anytime soon are we? 🤦🏻‍♀️ https://t.co/TzVFm2SR0E,2021-05-15 15:51:28,glasheartglow1,"Glasgow, Scotland",lockdown
"RT @MaximeBernier: Didn’t the sanitary fascists warn us that the massive anti-lockdown march on May 1st would lead to a new wave?? 

It did…",2021-05-15 15:51:28,mamacat2u,"North Carolina, USA",lockdown
"RT @nature_scot: Keep your good habits going and #MakeSpaceforNature. During lockdown we discovered local parks and spaces, really noticing…",2021-05-15 15:51:27,mckendry_iain,"Kilmarnock, Scotland.",lockdown
it’s crazy to think some of the world is still in lockdown &amp; Texas has been completely open for months now 😧..,2021-05-15 15:51:22,EDBculer,"1% Chance, 99% Faith",lockdown
@JamesMelville We are not in lockdown so what exactly are they protesting?,2021-05-15 15:51:19,surreykiwi,"South East, England",lockdown
@MartinTwigs68 I put on half a stone over the first lockdown and thought that would be hard to lose. Now made it ba… https://t.co/Qd5ZNKid9q,2021-05-15 15:51:19,MalcW387,"England, United Kingdom",lockdown
RT @MartinDaubney: Superb speeded-up video of yesterday’s anti-lockdown protest in London gives a true grasp of the sheer numbers who march…,2021-05-15 15:51:18,FayaBogush,"UK, Devon",lockdown
RT @a_officeal: @GautamPathak123 @guwahatiplus Have you think about poor people 🤔 it's easy to say anything. Lockdown was the failure last…,2021-05-15 15:51:17,SultanK98471061,,lockdown
"Lessons from Lockdown – Reflection &amp; resolution 
An AthelbraeLtd #BBunker Blog 

Read it here ==&gt;… https://t.co/hVphql25C4",2021-05-15 15:51:16,ChannelRadio2,UK,lockdown
@bts_lockdown_ Thank you for sharing,2021-05-15 15:51:16,JoJoLamb17,"Oklahoma, USA",lockdown
"lockdown Foraging

#Spider #Foraging #Wild #Wilderness #Web #Arachnids #Hunting #Ecosystem #FoodForLife https://t.co/FUrnD4T15M",2021-05-15 15:51:14,KanizBenteZaman,"Rajshahi, Bangladesh🇧🇩",lockdown
RT @LASTNAMELORDE: I don’t mind the lockdown being extended but can we please get rid of this “essential items only” shit like damn a bitch…,2021-05-15 15:51:14,KemiL_C,Canada,lockdown
@joyurizlifeu I'm on baby bread lockdown 😭✊,2021-05-15 15:51:10,yeonheeternal,🇵🇭,lockdown
RT @DartmoorHotel: Welcome back to The White Hart on Dartmoor. We are super excited to share with you all the improvements we have been bus…,2021-05-15 15:51:10,fantasticribbon,United Kingdom,lockdown
11/ 5. Many deaths and poor walking hundreds of kilometers due to draconian lockdown - Savarnas deflected to 9PM bh… https://t.co/N0JYR98JJv,2021-05-15 15:51:08,human62166426,,lockdown
@SkyNews Delay lockdown,2021-05-15 15:51:08,liverpoolLfc07,"Brightons, Scotland",lockdown
"When reopening businesses on Monday, please check bins of all descriptions to make sure that no animal has made its… https://t.co/QNs3glQNHg",2021-05-15 15:51:08,ExBatsforEver,,lockdown
RT @Punjab_Educato: NCOC announced the end of the #lockdown in the country after an important meeting. All activities will be continued by…,2021-05-15 15:51:08,azmatal64996509,,lockdown
9/ 3. Kashmiris in horrible lockdown after 370 abrogation and did not get a chance to speak - Savarnas deflected to… https://t.co/hpNPWUDBFt,2021-05-15 15:51:07,human62166426,,lockdown
There's some anti-lockdown protestors standing next to me and they stink,2021-05-15 15:51:07,pxneer,SL1,lockdown
RT @joynes85: Bella has spent 450 days in @RSPCA_official care. She has had a difficult start to life after being passed from pillar to pos…,2021-05-15 15:51:06,Dunholme,United Kingdom,lockdown
"RT @CountryGardener: A good read from Left Lockdown Sceptics: Have You Had Your Jab, Yet? Part 1 https://t.co/OyNcsunXNm",2021-05-15 15:51:06,cumascach,"London, Ontario",lockdown
"Lockdown Artworks
 
     by featured artist 
     Ishika Guha @IshikaGuha2 https://t.co/zTTKuqbTVU",2021-05-15 15:51:03,Ka_horemakhet,Brazil,lockdown
"RT @mahrsbar: If u gained weight over lockdown I hope u still think ur really really sexy. Because the fact is, u are.",2021-05-15 15:51:03,zzintkalaluta,,lockdown
"@hulllive Don't see them protesting in ""Israel"" or ""Palestine"" where it's actually all happening, here comes ""Lockd… https://t.co/FQs3rJ7mVq",2021-05-15 15:51:01,Trotter2K,"Hull, England",lockdown
"@MamataOfficial 
Manoniya mukhyomontry,
Those who are out of the house should have been given at least one day to r… https://t.co/vYVn637NqQ",2021-05-15 15:50:57,DeepaiSarkar,,lockdown
"Please reopen Canada VACs in Bangladesh. VACs exempt from lockdown by @BDMOFA. UK, US VACs fully operational in BD… https://t.co/7UwfHHZZ5s",2021-05-15 15:50:57,FardinRahman8,Bangladesh,lockdown
"@GabbbarSingh The person in rickshaw is doing his duty towards the nation by buying high value excise items, thereb… https://t.co/RdNTXl9QpP",2021-05-15 15:50:56,kamalrathi,,lockdown
